listing_id,price,room_type,neighbourhood,cluster
19848191,90,Private room,Crown Heights,2
19970186,125,Entire home/apt,Gramercy,2
20149903,75,Private room,Queens Village,1
20173955,135,Entire home/apt,Lower East Side,2
20182193,175,Entire home/apt,Chelsea,2
20395432,144,Entire home/apt,Williamsburg,2
20534562,200,Entire home/apt,Upper East Side,2
20572271,55,Private room,Morningside Heights,0
20814478,250,Entire home/apt,Upper West Side,2
20883446,47,Private room,Sunnyside,2
21178117,58,Private room,Flushing,1
21226783,75,Private room,Crown Heights,2
21296249,180,Private room,Astoria,2
21390251,125,Entire home/apt,Gowanus,2
21468762,56,Shared room,Greenwich Village,2
21486201,184,Private room,Williamsburg,2
21524671,140,Entire home/apt,Ridgewood,0
21538855,125,Entire home/apt,Long Island City,2
21577066,70,Private room,Williamsburg,2
21650258,85,Entire home/apt,Bedford-Stuyvesant,2
21698351,78,Private room,Flushing,1
21722921,60,Private room,Greenpoint,2
21851016,65,Private room,Crown Heights,2
21868813,95,Entire home/apt,Astoria,2
21966432,100,Entire home/apt,Windsor Terrace,0
22119375,35,Private room,Bedford-Stuyvesant,2
22173887,43,Private room,Greenpoint,2
22190967,85,Private room,Murray Hill,2
22191302,180,Entire home/apt,Williamsburg,2
22246294,720,Entire home/apt,SoHo,2
22306777,50,Entire home/apt,Bushwick,2
22308180,150,Entire home/apt,Upper East Side,2
22337421,65,Private room,Bedford-Stuyvesant,2
22491853,75,Private room,Morningside Heights,2
22517063,50,Private room,Cambria Heights,1
22734359,59,Private room,Flatlands,2
22737164,120,Private room,Financial District,2
22770313,228,Entire home/apt,Springfield Gardens,1
22814281,175,Private room,Williamsburg,0
22981126,75,Private room,Crown Heights,2
23045850,45,Private room,Maspeth,2
23063403,65,Private room,Bedford-Stuyvesant,0
23071774,94,Private room,Williamsburg,2
23092889,70,Private room,Bushwick,2
23123189,173,Entire home/apt,Clinton Hill,2
23219659,150,Entire home/apt,Williamsburg,0
23319467,93,Entire home/apt,Jackson Heights,1
23378281,150,Private room,East Flatbush,2
23389451,47,Private room,Fort Greene,2
23480510,101,Private room,Williamsburg,2
23488488,135,Entire home/apt,Long Island City,0
23516943,50,Shared room,Sunnyside,2
23660605,139,Private room,East Harlem,2
23668754,110,Entire home/apt,Park Slope,2
23686606,175,Entire home/apt,Harlem,2
23728251,45,Private room,Williamsburg,2
23870798,140,Entire home/apt,Lower East Side,2
23882240,150,Entire home/apt,Williamsburg,2
24279771,299,Entire home/apt,Hell's Kitchen,0
24497265,125,Entire home/apt,Murray Hill,0
24645220,62,Private room,Crown Heights,2
24713329,78,Entire home/apt,Prospect-Lefferts Gardens,2
24834309,149,Entire home/apt,Astoria,0
24939453,99,Private room,Williamsburg,2
24965929,108,Entire home/apt,Fort Greene,2
25127539,45,Private room,Prospect-Lefferts Gardens,0
25156280,118,Entire home/apt,Astoria,2
25204636,89,Private room,West Village,2
25215973,75,Private room,Ridgewood,2
25365916,60,Private room,Crown Heights,0
25447820,50,Private room,Ditmars Steinway,2
25452071,190,Entire home/apt,East Village,2
25538850,1100,Private room,East Harlem,2
25541005,225,Entire home/apt,Financial District,0
25610763,62,Private room,Hell's Kitchen,0
25764939,125,Private room,East Flatbush,0
26033190,149,Entire home/apt,Williamsburg,2
26033963,230,Entire home/apt,West Village,2
26043335,60,Private room,Kensington,0
26080646,200,Entire home/apt,Greenwich Village,2
26528837,65,Private room,Rego Park,1
26788956,100,Entire home/apt,Jamaica,1
27088254,80,Private room,East Harlem,0
27107511,70,Private room,Bedford-Stuyvesant,2
27161388,1200,Entire home/apt,Fort Greene,2
27217551,210,Entire home/apt,Kips Bay,0
27422570,85,Private room,East Harlem,2
27491393,80,Entire home/apt,Bay Ridge,2
27508376,106,Entire home/apt,East Harlem,2
27519196,115,Entire home/apt,Bayside,1
27649154,88,Private room,Bushwick,2
27734811,300,Entire home/apt,Hell's Kitchen,2
28020352,160,Entire home/apt,Gramercy,0
28261459,78,Entire home/apt,Sunnyside,2
28284867,115,Entire home/apt,Harlem,0
28336933,1500,Entire home/apt,West Village,0
28345644,65,Private room,Ditmars Steinway,2
28388724,71,Private room,Williamsburg,2
28522394,300,Entire home/apt,Van Nest,1
28583593,115,Entire home/apt,Bedford-Stuyvesant,0
28607153,35,Private room,Jackson Heights,2
28615793,120,Private room,Civic Center,2
28692911,85,Entire home/apt,Flatlands,2
29161516,70,Private room,Bushwick,2
29191564,150,Entire home/apt,Harlem,2
29256358,100,Entire home/apt,Borough Park,2
29380907,85,Entire home/apt,Dongan Hills,0
29576256,55,Private room,Bedford-Stuyvesant,2
29609190,160,Entire home/apt,Upper East Side,2
29686875,90,Entire home/apt,Washington Heights,2
29704596,147,Shared room,Lower East Side,2
29760721,75,Private room,Morningside Heights,2
29877024,110,Entire home/apt,Bushwick,0
29936213,94,Entire home/apt,Williamsburg,2
29943455,32,Private room,Woodside,2
30031616,255,Entire home/apt,Upper East Side,0
30060150,40,Private room,Sunset Park,2
30105773,70,Entire home/apt,Astoria,2
30219534,227,Entire home/apt,Midtown,0
30307691,195,Private room,East Village,2
30312525,59,Private room,Harlem,0
30316570,264,Entire home/apt,Upper East Side,0
30389336,281,Entire home/apt,East Village,0
30416267,65,Private room,Bedford-Stuyvesant,2
30439073,225,Entire home/apt,Long Island City,0
30462343,299,Entire home/apt,Chelsea,0
30476370,75,Private room,East Flatbush,2
30574688,199,Entire home/apt,Upper West Side,0
30589552,135,Entire home/apt,East Harlem,2
30722712,155,Entire home/apt,Kips Bay,0
30733474,95,Private room,Harlem,0
30817394,120,Entire home/apt,Williamsburg,0
30857450,60,Private room,Bedford-Stuyvesant,2
30915138,80,Private room,Upper East Side,2
31017536,130,Entire home/apt,Kips Bay,2
31052910,649,Entire home/apt,SoHo,0
31100145,45,Private room,East Elmhurst,1
31328877,175,Private room,East Harlem,2
31382878,180,Entire home/apt,Chelsea,0
31556929,70,Private room,Ridgewood,2
31886891,65,Private room,Bushwick,0
31983211,175,Entire home/apt,Harlem,2
32047002,42,Private room,Ozone Park,1
32225189,194,Entire home/apt,Financial District,0
32236518,454,Entire home/apt,Financial District,0
32568037,180,Entire home/apt,Williamsburg,2
32635385,93,Private room,Bedford-Stuyvesant,2
32765984,79,Private room,Forest Hills,1
32786180,28,Private room,Middle Village,2
32893569,39,Private room,Mott Haven,2
32920999,65,Private room,Harlem,2
32977260,230,Private room,SoHo,2
33033214,90,Private room,Williamsburg,2
33048925,250,Entire home/apt,Upper West Side,2
33068756,195,Entire home/apt,Financial District,0
33213292,120,Private room,East New York,1
33292956,280,Entire home/apt,East Village,0
33419280,89,Entire home/apt,Bedford-Stuyvesant,2
33585726,206,Entire home/apt,Upper East Side,0
33656821,125,Private room,Fort Greene,2
33744142,149,Entire home/apt,Ozone Park,1
33780216,225,Entire home/apt,Astoria,2
33943482,175,Entire home/apt,Upper East Side,2
34180340,27,Private room,Belmont,1
34203618,52,Private room,Financial District,2
34416741,299,Entire home/apt,Long Island City,0
34566798,43,Private room,Bedford-Stuyvesant,0
34593096,306,Entire home/apt,NoHo,0
34655267,89,Entire home/apt,Woodside,0
34907049,63,Private room,Bedford-Stuyvesant,2
34926055,150,Entire home/apt,East Harlem,0
34972213,79,Private room,Williamsburg,2
34996046,35,Private room,Fort Hamilton,0
35005637,160,Entire home/apt,Upper East Side,0
35065083,140,Entire home/apt,Brooklyn Heights,2
35160771,140,Entire home/apt,East Harlem,2
35189318,159,Private room,Harlem,2
35233128,750,Entire home/apt,West Village,0
35371155,150,Private room,Murray Hill,2
35419996,385,Entire home/apt,Theater District,2
35466764,264,Entire home/apt,Williamsburg,0
35542412,465,Entire home/apt,Williamsburg,0
35709161,145,Entire home/apt,Midtown,0
35796952,70,Private room,Bedford-Stuyvesant,2
35827321,199,Entire home/apt,West Village,2
35839537,99,Entire home/apt,Midtown,0
35935010,195,Entire home/apt,Williamsburg,0
36003858,99,Private room,Long Island City,0
36061459,385,Entire home/apt,Williamsburg,2
36109691,150,Entire home/apt,North Riverdale,1
36200778,55,Private room,Bushwick,0
36206001,95,Entire home/apt,Bedford-Stuyvesant,2
36229420,99,Entire home/apt,Rockaway Beach,1
36268350,77,Private room,Bedford-Stuyvesant,2
36279099,400,Entire home/apt,East Village,2
36312667,75,Private room,East Village,0
36315794,421,Entire home/apt,Chelsea,0
36449345,80,Private room,Bedford-Stuyvesant,2
36449743,200,Entire home/apt,East Flatbush,0
524111,118,Entire home/apt,East Village,3
643948,60,Private room,Inwood,3
673248,80,Entire home/apt,Bedford-Stuyvesant,3
684991,134,Entire home/apt,Murray Hill,0
698162,55,Entire home/apt,Inwood,2
708637,68,Private room,Jackson Heights,1
778495,120,Private room,Upper West Side,2
798008,165,Private room,Bedford-Stuyvesant,2
811238,165,Entire home/apt,Harlem,0
818314,35,Private room,Harlem,2
939724,85,Private room,Bedford-Stuyvesant,0
998423,75,Private room,Astoria,2
1037016,90,Private room,Williamsburg,2
1173994,200,Entire home/apt,Bedford-Stuyvesant,3
1302684,110,Entire home/apt,Washington Heights,0
1425801,70,Private room,Williamsburg,0
1448703,5000,Entire home/apt,Nolita,0
1519994,85,Private room,Canarsie,1
1571455,75,Private room,Woodside,0
1935109,249,Entire home/apt,Lower East Side,3
2037951,500,Private room,West Village,0
2111172,110,Private room,Williamsburg,2
2120619,200,Entire home/apt,Upper West Side,0
2201491,156,Entire home/apt,West Village,0
2346296,73,Private room,Williamsburg,2
2524228,49,Private room,Borough Park,3
2627940,225,Entire home/apt,Fort Greene,2
2845257,199,Entire home/apt,Greenpoint,0
3061093,240,Entire home/apt,Williamsburg,2
3235070,150,Entire home/apt,Harlem,2
3370285,72,Private room,Crown Heights,2
3410516,250,Entire home/apt,Williamsburg,0
3530122,135,Entire home/apt,Harlem,0
3591107,50,Private room,Prospect-Lefferts Gardens,2
3666709,99,Entire home/apt,Upper East Side,2
3822172,75,Entire home/apt,Williamsburg,2
3826226,165,Entire home/apt,Bedford-Stuyvesant,3
3869779,150,Entire home/apt,Bushwick,3
3907603,75,Private room,Williamsburg,3
3945796,95,Private room,Kips Bay,2
3970562,170,Entire home/apt,East Village,2
4098078,80,Private room,Harlem,2
4108799,300,Entire home/apt,Greenpoint,0
4233025,150,Entire home/apt,Williamsburg,2
4282178,53,Private room,Bedford-Stuyvesant,3
4559096,125,Private room,Hell's Kitchen,3
4606385,150,Entire home/apt,Bushwick,2
4707159,125,Private room,Hell's Kitchen,2
4775737,110,Entire home/apt,Clinton Hill,2
4786139,315,Entire home/apt,East Village,2
4814075,100,Private room,East Village,2
4850000,65,Private room,Bushwick,2
5233345,90,Private room,Woodside,0
5288942,40,Private room,Ridgewood,2
5413565,122,Entire home/apt,Williamsburg,0
5656458,235,Entire home/apt,Cobble Hill,2
5728014,200,Entire home/apt,Upper West Side,2
5729530,150,Entire home/apt,Upper East Side,2
5805561,240,Entire home/apt,Chelsea,2
5847182,20,Private room,East Flatbush,2
5860123,172,Entire home/apt,Bedford-Stuyvesant,0
6169897,75,Entire home/apt,Harlem,0
6185880,200,Entire home/apt,Upper West Side,0
6221877,65,Private room,Bay Ridge,0
6257715,100,Entire home/apt,Fort Greene,2
6385547,350,Entire home/apt,Greenpoint,2
6428581,95,Private room,Nolita,2
6452585,115,Private room,East Village,2
6512929,120,Entire home/apt,Upper East Side,2
6596747,105,Private room,West Village,3
6723207,75,Entire home/apt,Flatbush,2
6786181,100,Entire home/apt,East Flatbush,3
6884147,50,Private room,Bushwick,2
6902147,65,Entire home/apt,Crown Heights,2
6921004,90,Private room,Williamsburg,2
6922758,285,Entire home/apt,Cobble Hill,2
7036079,285,Entire home/apt,Cobble Hill,2
7065307,150,Entire home/apt,SoHo,2
7222833,299,Entire home/apt,Williamsburg,2
7475552,85,Private room,Bushwick,2
7509362,87,Private room,Upper West Side,2
7580481,160,Entire home/apt,Lower East Side,2
7637472,99,Private room,Little Italy,2
7798935,90,Entire home/apt,Flatbush,2
7863289,140,Private room,Hell's Kitchen,2
7867890,140,Entire home/apt,Upper West Side,2
7916103,60,Private room,Prospect-Lefferts Gardens,2
7937553,99,Private room,Bensonhurst,2
7983640,250,Entire home/apt,Williamsburg,0
8000640,150,Entire home/apt,Clinton Hill,2
8272122,100,Private room,Astoria,2
8439030,85,Private room,Murray Hill,2
8459183,250,Entire home/apt,Lower East Side,2
8482952,170,Entire home/apt,West Village,2
8664721,200,Private room,Midtown,3
8671663,120,Entire home/apt,Concord,0
8985856,55,Private room,Fort Greene,2
9112676,250,Entire home/apt,Upper West Side,0
9393134,260,Entire home/apt,Williamsburg,2
9415685,155,Private room,Woodside,2
9602518,190,Entire home/apt,Williamsburg,2
9785847,75,Private room,Williamsburg,2
9853674,180,Entire home/apt,Hell's Kitchen,0
9860670,239,Entire home/apt,Theater District,0
9864137,425,Entire home/apt,Boerum Hill,0
9919728,250,Entire home/apt,Middle Village,1
10009737,95,Private room,Murray Hill,2
10017087,125,Entire home/apt,Murray Hill,2
10037631,120,Entire home/apt,Inwood,2
10383284,75,Private room,Bushwick,2
10490073,58,Private room,Prospect-Lefferts Gardens,2
10526930,125,Entire home/apt,Upper East Side,2
10561771,70,Entire home/apt,Harlem,2
11086888,200,Entire home/apt,Harlem,3
11229663,37,Private room,Forest Hills,1
11334624,325,Private room,Lower East Side,3
11732848,495,Entire home/apt,Fort Greene,2
11909308,290,Entire home/apt,SoHo,2
12083625,129,Entire home/apt,Hell's Kitchen,0
12191116,60,Private room,Upper West Side,2
12243947,295,Entire home/apt,Gowanus,0
12472230,60,Private room,Bedford-Stuyvesant,2
12675481,75,Private room,East Harlem,2
12774885,40,Private room,Wakefield,1
12776694,90,Private room,East Village,2
12973353,43,Shared room,Kew Gardens,1
13056210,75,Shared room,Bushwick,2
13057103,30,Private room,Bay Ridge,2
13083020,50,Private room,Bedford-Stuyvesant,2
13276320,125,Private room,Ditmars Steinway,2
13299532,79,Entire home/apt,Bushwick,3
13359102,199,Entire home/apt,Greenwich Village,2
13359416,55,Private room,Upper West Side,2
13452799,50,Private room,Williamsburg,2
13563973,115,Entire home/apt,Flatbush,2
13606307,71,Entire home/apt,East Flatbush,2
13638122,110,Private room,Greenwich Village,2
13639075,325,Entire home/apt,Chelsea,2
13733766,82,Private room,Bedford-Stuyvesant,2
13865843,200,Private room,Midtown,2
13876809,65,Private room,Canarsie,1
13937820,55,Private room,Williamsburg,2
14028380,106,Entire home/apt,Crown Heights,2
14131597,43,Private room,Prospect-Lefferts Gardens,2
14295885,59,Private room,St. Albans,1
14347502,105,Entire home/apt,Lower East Side,2
14415799,150,Entire home/apt,Williamsburg,2
14506036,140,Entire home/apt,East Harlem,2
14839830,100,Entire home/apt,Flushing,1
14994367,175,Entire home/apt,Hell's Kitchen,0
15008979,75,Private room,Ozone Park,3
15038469,45,Private room,Gowanus,3
15088024,54,Private room,Prospect-Lefferts Gardens,3
15222972,140,Entire home/apt,Two Bridges,3
15483201,108,Private room,Sunnyside,0
15591309,90,Private room,Lower East Side,2
15805327,86,Private room,Lower East Side,2
15818624,80,Private room,Fort Greene,2
15917098,42,Private room,Flatbush,2
15974364,75,Private room,Gramercy,2
15995824,65,Private room,Roosevelt Island,2
16068281,95,Private room,Chinatown,2
16069784,44,Private room,College Point,1
16069925,80,Private room,Morningside Heights,2
16178531,175,Entire home/apt,Williamsburg,0
16258672,135,Entire home/apt,Clinton Hill,2
16405036,95,Private room,Chelsea,2
16451907,100,Entire home/apt,Gowanus,2
16466095,80,Private room,Williamsburg,2
16475309,450,Entire home/apt,East Village,2
16822398,20,Shared room,East Flatbush,0
17045905,115,Entire home/apt,East Village,2
17465159,72,Private room,East Village,3
17585139,80,Private room,Greenwich Village,2
17670245,56,Private room,Flatbush,2
17681190,150,Entire home/apt,Williamsburg,2
17826827,116,Entire home/apt,Greenpoint,2
18188904,60,Private room,Crown Heights,2
18311851,71,Private room,Canarsie,1
18391905,299,Entire home/apt,Greenpoint,2
18610539,156,Entire home/apt,Cobble Hill,2
18719762,150,Entire home/apt,Glendale,1
18820446,150,Entire home/apt,Murray Hill,0
19458462,210,Entire home/apt,Clinton Hill,2
19490255,180,Entire home/apt,Greenwich Village,2
19577620,94,Private room,Upper West Side,2
19661733,39,Private room,Morris Park,1
19769057,180,Entire home/apt,Fort Greene,2
19911778,125,Entire home/apt,Bay Ridge,2
19915657,55,Private room,Ditmars Steinway,0
19952226,75,Entire home/apt,Flatbush,2
19996830,33,Private room,Prospect-Lefferts Gardens,2
20015668,80,Entire home/apt,Harlem,2
20058138,280,Entire home/apt,Hell's Kitchen,3
20092506,70,Private room,East Harlem,3
20235591,119,Private room,North Riverdale,1
20663997,90,Private room,Greenpoint,2
20803220,75,Entire home/apt,Washington Heights,2
20969370,134,Entire home/apt,Clinton Hill,2
20979453,195,Entire home/apt,Kips Bay,2
21078966,65,Private room,Harlem,2
21175139,1500,Private room,Harlem,0
21187856,55,Private room,Bedford-Stuyvesant,2
21218639,95,Entire home/apt,Lower East Side,2
21327327,50,Private room,Washington Heights,2
21346661,130,Private room,Greenwich Village,2
21394300,150,Entire home/apt,Williamsburg,2
21416357,80,Private room,Bushwick,0
21444065,150,Entire home/apt,Harlem,2
21610489,210,Entire home/apt,Midtown,0
21676769,100,Entire home/apt,Bedford-Stuyvesant,2
21763302,83,Entire home/apt,Ditmars Steinway,0
21767672,159,Entire home/apt,Chelsea,2
21770068,150,Private room,Bedford-Stuyvesant,0
21771486,30,Private room,Sunset Park,2
21799470,60,Private room,Bedford-Stuyvesant,2
21860693,71,Private room,Lower East Side,2
21919913,333,Entire home/apt,Upper West Side,0
21922639,150,Entire home/apt,Greenpoint,2
21948560,850,Entire home/apt,Tribeca,2
21960659,69,Private room,Kingsbridge,1
21981703,12,Entire home/apt,Crown Heights,2
21984232,41,Private room,Bushwick,2
22001385,85,Private room,Two Bridges,0
