listing_id,host_id,neighbourhood_id,room_type_id,date_id,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
30675435,224815152,39294,1,53,209,1,25,3.49,8,84
30675713,72944476,39295,2,1668,100,1,15,2.17,1,0
30676471,229450070,39296,3,31,45,2,15,2.28,1,96
30676672,19759400,39297,1,40,96,2,28,6.83,1,31
30676992,141735689,39298,2,27,100,3,3,0.42,1,0
30677069,229149810,39299,1,87,51,1,65,9.15,3,83
30677218,24865062,39300,2,50,300,4,2,0.3,1,17
30677287,12920745,39301,2,79,120,10,2,0.91,1,0
30677434,21376704,39302,1,35,85,2,18,2.62,1,60
30681498,157337532,39303,2,87,65,1,50,7.69,2,78
30685679,2239610,39304,2,51,165,5,10,1.47,1,31
30685991,2019933,39305,2,37,200,4,3,0.43,1,321
30686870,221940893,39306,1,35,60,2,12,3.67,3,220
30686886,210301854,39307,2,3,345,7,0,0.0,1,227
30686973,229695499,39308,1,87,175,1,11,2.84,1,250
30687126,15872352,39309,3,40,34,1,12,1.86,2,51
30687132,12101562,39310,2,3,175,2,0,0.0,1,0
30688108,224311652,39311,1,6,79,1,31,4.63,1,0
30688314,162167111,39312,2,6,95,3,20,4.11,1,101
30688621,16358757,39313,2,8,80,5,5,0.81,1,8
30688867,879277,39314,3,72,70,2,4,0.59,1,135
30689529,192951036,39315,2,10,240,1,9,1.73,10,338
30689655,13108315,39316,2,130,100,8,3,0.48,1,7
30690149,22205488,39317,2,603,100,2,7,1.03,1,0
30690804,43053304,39318,2,1120,120,5,1,0.22,1,0
30691484,219449657,39319,2,18,200,1,28,4.22,1,30
30691717,229732503,39320,1,3,165,7,0,0.0,1,88
30691909,1319214,39321,2,1596,172,4,3,0.42,1,0
30691956,100554481,39322,1,119,68,30,6,1.04,1,0
30692023,294581,39323,1,104,75,3,4,4.0,1,101
30692246,84011138,39324,1,35,55,3,7,1.08,1,188
30692398,51431600,39325,1,66,50,5,1,0.16,1,0
30692462,229737810,39326,2,50,125,3,1,0.16,1,95
30694626,541486,39327,2,72,160,1,9,1.39,2,6
30694693,202144863,39328,1,159,60,1,10,1.49,1,0
30694768,188050970,39329,1,49,65,1,25,3.89,1,86
30694839,17665952,39330,1,108,75,7,2,0.28,1,0
30694973,137358866,39331,1,52,61,30,2,0.75,103,230
30695144,56286886,39332,2,60,150,2,4,0.59,1,12
30695780,2939479,39333,1,15,125,3,2,0.32,1,23
30696051,120912613,39334,2,51,99,2,28,5.12,1,289
30696675,229769527,39335,1,3,200,5,0,0.0,1,365
30697032,72512761,39336,1,18,75,3,2,2.0,3,0
30697207,229774456,39337,1,32,70,2,4,0.64,1,89
30697483,125961131,39338,1,11,55,1,53,7.64,3,2
30699302,81347848,39339,1,3,49,28,0,0.0,1,90
30700892,203982404,39340,1,8,90,2,20,3.09,6,0
30701853,20177190,39341,1,40,65,1,20,3.13,1,146
30702161,203982404,39342,1,8,90,2,25,3.66,6,173
30702384,203982404,39343,2,3,500,2,0,0.0,6,173
30703449,228581927,39344,2,1400,180,3,1,0.14,1,90
30704068,92674591,39345,2,40,99,2,18,5.0,1,50
30704165,172379806,39346,2,49,100,2,25,3.55,1,294
30705353,229836139,39347,2,15,140,2,19,3.33,1,35
30705522,21010752,39348,1,43,49,4,2,0.35,2,0
30706240,35179914,39349,2,1571,150,5,1,0.17,1,0
30706259,229709908,39350,2,51,285,3,16,3.48,1,241
30706271,10045509,39351,2,382,150,5,2,0.32,1,0
30706817,229844097,39352,1,31,89,1,23,3.37,1,285
30707567,6769030,39353,1,6,75,2,5,1.76,1,0
30707586,13223221,39354,2,750,75,3,1,0.25,1,0
30708251,13977477,39355,2,72,99,5,5,0.81,1,0
30708281,2838058,39356,2,3,165,5,0,0.0,2,163
30708308,2838058,39357,1,53,65,3,3,0.48,2,363
30708899,164051353,39358,1,11,133,1,17,4.32,3,87
30709202,164051353,39359,1,14,130,1,19,2.88,3,81
30709893,173417532,39360,1,4,172,1,18,4.74,3,85
30710247,229872308,39361,1,11,40,2,50,7.11,1,18
30710264,79563670,39362,2,51,100,3,7,1.04,1,52
30710325,49800768,39363,1,17,80,7,1,0.16,1,219
30710341,229872448,39364,2,156,180,5,1,0.15,1,0
30710462,6451056,39365,2,72,93,3,5,0.78,1,0
30710954,192137090,39366,2,174,100,3,13,1.9,1,0
30711544,9096745,39367,2,40,299,2,10,1.47,1,78
30712164,229885031,39368,2,104,69,2,25,3.66,1,92
30712281,2370813,39369,2,4,110,2,38,5.43,2,294
30712349,1632633,39370,2,18,120,2,27,4.2,1,8
30712446,10089405,39371,2,413,120,1,1,0.16,1,1
30712669,7957807,39372,2,86,250,2,14,2.19,1,364
30712682,133972014,39373,2,10,130,3,4,0.63,1,6
30712961,229893262,39374,1,74,43,2,1,0.16,1,50
30713613,227647873,39375,2,35,179,2,29,5.15,3,116
30713926,5170481,39376,2,4,90,3,5,2.59,1,50
30714036,4509281,39377,1,18,500,3,32,4.62,1,0
30714312,191324,39378,1,125,60,2,4,2.55,2,2
30715085,57046582,39379,2,3,95,3,0,0.0,1,0
30715104,141218191,39380,2,1279,110,70,4,0.65,1,90
30715422,5953913,39381,2,3,220,2,0,0.0,1,0
30715488,5954813,39382,1,3,120,15,0,0.0,1,179
30716128,137358866,39383,1,3,33,30,0,0.0,103,244
30716192,39890192,39384,1,36,70,14,2,0.61,12,146
30716880,67552519,39385,2,15,228,2,29,4.42,2,78
30717174,52671461,39386,2,37,150,7,1,0.28,2,71
30717311,9266337,39387,2,15,154,2,4,0.59,1,12
30717487,63260432,39388,2,108,179,1,15,2.54,1,0
30717527,33945670,39389,2,21,283,2,11,1.75,2,303
30717533,17598541,39390,1,30,45,1,12,1.89,1,150
30718238,183790715,39391,2,3,575,2,0,0.0,1,364
30718403,141931484,39392,1,13,69,2,15,2.2,3,329
30718534,23419046,39393,1,3,200,1,0,0.0,1,0
30720122,137358866,39394,1,3,29,30,0,0.0,103,241
30720530,137358866,39395,1,34,39,30,1,1.0,103,0
30721128,137358866,39396,1,3,54,30,0,0.0,103,0
30722712,178224519,39397,2,3,155,30,0,0.0,8,365
30722858,137358866,39398,1,3,41,30,0,0.0,103,124
30723941,178224519,39399,2,2,150,30,1,0.61,8,332
30725215,178224519,39400,2,3,150,30,0,0.0,8,364
30727105,4679911,39401,1,335,54,21,1,0.15,1,0
30728438,30377766,39402,1,38,62,1,2,0.32,2,365
30728885,9412549,39403,1,529,180,1,1,0.17,1,0
30728947,5358010,39404,2,125,145,4,1,1.0,1,12
30730521,4731785,39405,2,133,200,21,1,0.16,1,88
30731628,230013366,39406,2,88,110,2,17,2.51,1,243
30731670,196613633,39407,1,3,45,30,0,0.0,2,220
30731674,1995636,39408,2,147,225,30,1,0.37,1,108
30732728,5469063,39409,2,333,200,5,1,0.2,1,24
30732895,2824437,39410,1,21,70,3,6,0.85,1,41
30733035,29245582,39411,2,11,150,5,16,3.22,1,3
30733474,228263278,39412,1,29,95,2,4,0.93,4,180
30733576,19052001,39413,1,626,80,2,3,0.6,1,0
30733692,230028797,39414,3,3,100,1,0,0.0,1,89
30733899,225618164,39415,1,3,70,30,0,0.0,3,365
30734277,501456,39416,1,3,70,3,0,0.0,4,4
30734595,14244557,39417,2,133,250,9,1,0.16,1,251
30735151,230037325,39418,1,19,55,1,9,1.38,6,173
30735308,186334891,39419,2,19,150,2,17,2.67,2,244
30735480,229693987,39420,2,3,600,1,0,0.0,1,365
30735839,230037325,39421,1,11,55,1,3,1.5,6,163
30736119,230037325,39422,1,21,55,1,8,1.13,6,173
30736279,107434423,39423,2,3,232,30,0,0.0,232,350
30737105,229421782,39424,1,31,35,4,5,0.79,2,89
30737182,197082458,39425,2,11,350,2,9,1.32,1,286
30737221,198406576,39426,2,48,195,30,5,2.08,1,239
30737562,4281300,39427,1,982,89,1,2,0.43,3,16
30737572,230049837,39428,1,30,59,5,5,1.43,2,0
30737615,835112,39429,1,3,42,90,0,0.0,2,0
30737643,1466422,39430,2,3,60,133,0,0.0,2,0
30739597,14841940,39431,1,48,48,3,13,2.05,1,34
30739837,181370114,39432,2,3,500,1,0,0.0,1,87
30739988,103922915,39433,2,17,149,2,3,0.46,1,0
30740488,52140932,39434,1,119,49,2,13,2.22,7,294
30740551,131705586,39435,1,72,77,1,7,1.84,2,364
30741070,118839768,39436,3,3,35,62,0,0.0,1,0
30741160,123099811,39437,1,3,40,2,0,0.0,1,1
30741199,416238,39438,2,17,225,6,1,0.16,1,88
30741302,52140932,39439,1,86,49,2,19,3.22,7,360
30744215,51151126,39440,1,3,600,2,0,0.0,2,2
30744543,35162102,39441,2,86,120,2,41,6.51,1,66
30744585,51151126,39442,1,3,600,2,0,0.0,2,2
30745232,3016566,39443,1,22,200,1,1,0.37,1,351
30745402,163905917,39444,1,25,115,4,1,0.52,3,0
30745429,31917161,39445,1,3,70,30,0,0.0,1,0
30745771,230046770,39446,2,1295,190,1,1,0.15,1,2
30745822,97681343,39447,2,3,62,2,0,0.0,1,54
30746531,48827403,39448,1,3,160,2,0,0.0,1,363
30746904,76192815,39449,2,750,175,1,1,0.25,5,364
30747260,28821748,39450,1,17,30,10,1,0.16,1,0
30747515,20043437,39451,1,52,35,10,3,0.48,1,5
30747562,2581995,39452,1,19,37,1,29,4.58,2,10
30748041,7883985,39453,1,88,79,1,23,3.59,1,7
30749019,230108889,39454,1,159,40,5,2,0.32,2,0
30749411,8214691,39455,1,3,159,3,0,0.0,1,0
30749889,230113240,39456,1,11,100,1,23,3.69,1,240
30750063,9976776,39457,1,50,199,3,1,0.16,1,0
30754138,163035332,39458,2,87,550,2,12,1.72,3,126
30756760,144124452,39459,1,226,55,1,9,1.34,3,30
30756898,137358866,39460,1,37,40,30,1,0.28,103,247
30759268,230165497,39461,2,3,155,30,0,0.0,4,0
30759388,7389707,39462,2,3,200,2,0,0.0,2,0
30759781,149312705,39463,1,61,150,2,25,3.87,1,19
30761478,16098958,39464,2,3,190,30,0,0.0,96,158
30761885,50686800,39465,1,3,46,1,0,0.0,1,28
30761890,16098958,39466,2,3,215,30,0,0.0,96,271
30762826,6051149,39467,2,34,140,3,12,2.25,1,66
30762861,200239515,39468,1,23,35,30,2,0.9,15,7
30763021,173912778,39469,2,216,89,2,12,1.86,1,132
30763291,230192510,39470,1,40,48,30,1,1.0,25,342
30763342,228220221,39471,2,11,239,1,13,2.1,1,345
30763404,230192818,39472,2,14,90,1,22,3.4,2,17
30763950,363717,39473,2,39,350,4,2,1.15,1,127
30764168,230192510,39474,1,40,48,30,1,1.0,25,322
30764476,159598333,39475,2,3,99,30,0,0.0,5,324
30764665,230196849,39476,2,108,350,2,4,0.63,1,81
30764972,227679456,39477,2,1437,599,2,1,0.35,7,110
30764990,226201658,39478,2,96,89,30,2,0.39,3,295
30765849,16098958,39479,2,3,180,30,0,0.0,96,311
30766280,213781715,39480,2,3,189,1,0,0.0,33,364
30766643,230049837,39481,2,27,129,3,6,0.93,2,22
30767017,230192510,39482,1,373,48,30,1,0.21,25,220
30767259,230192510,39483,1,3,48,30,0,0.0,25,340
30767280,218336964,39484,1,26,40,3,14,2.07,4,8
30767367,230192510,39485,1,3,48,30,0,0.0,25,341
30767659,211549023,39486,2,78,220,2,15,2.47,13,286
30767663,6297882,39487,2,31,120,3,2,0.35,1,0
30767905,230192510,39488,1,1120,48,30,1,0.22,25,311
30768008,10415675,39489,2,120,150,4,3,0.47,7,281
30768300,34689714,39490,1,72,99,1,3,0.44,5,358
30768969,192181166,39491,1,3,72,3,0,0.0,2,0
30769015,95915902,39492,2,418,100,2,5,0.75,1,0
30769129,121434641,39493,2,25,100,1,23,3.3,1,173
30769303,155261188,39494,1,3,200,1,0,0.0,1,365
30769456,230230484,39495,1,72,80,3,3,0.48,2,365
30769510,4797532,39496,2,3,135,28,0,0.0,2,189
30769650,214130808,39497,1,216,50,1,17,2.71,1,311
30769899,2547347,39498,2,64,100,2,7,1.12,1,326
30769959,9328763,39499,1,3,138,25,0,0.0,2,0
30769985,195691349,39500,2,51,150,2,18,3.94,3,299
30770301,222779801,39501,1,4,75,1,17,2.49,2,120
30770314,230235805,39502,2,32,116,3,17,2.5,1,0
30770478,9288052,39503,1,185,60,7,2,0.34,2,0
30770723,599076,39504,1,226,70,1,5,0.78,1,81
30770830,208477013,39505,2,15,125,2,7,1.12,1,24
30772697,178473107,39506,1,416,90,1,1,0.25,6,40
30772721,137358866,39507,1,3,28,30,0,0.0,103,63
30772753,28230496,39508,2,248,200,5,2,0.32,1,78
30773154,72887012,39509,1,61,90,6,2,0.31,1,23
30773558,191469946,39510,2,88,350,1,27,4.09,1,95
30774970,20279355,39511,3,11,75,1,15,3.72,1,123
30775624,20587499,39512,1,60,65,1,13,1.99,1,0
30775672,49292750,39513,1,671,72,3,2,0.31,1,0
30776023,18091877,39514,1,13,120,4,20,3.17,1,31
30776172,1574687,39515,2,27,180,2,3,1.14,1,5
30778977,60370951,39516,1,3,100,3,0,0.0,2,343
30785849,27863129,39517,2,27,250,2,39,6.32,1,0
30786156,105154396,39518,2,13,160,3,22,3.28,1,110
30786375,690079,39519,1,3,40,25,0,0.0,1,305
30786668,64450303,39520,2,15,300,1,9,1.44,2,7
30786946,26028092,39521,1,40,66,1,30,4.52,1,131
30788199,129174905,39522,1,1381,65,15,1,0.15,1,0
30788330,37883321,39523,2,40,160,7,8,3.04,1,80
30789224,230025652,39524,1,77,38,2,14,2.71,4,6
30789463,93822547,39525,2,60,185,2,3,1.11,1,0
30791183,230367259,39526,2,3,200,7,0,0.0,1,235
30791783,129328105,39527,2,206,199,2,1,0.42,1,50
30791949,4510691,39528,2,299,175,2,4,0.62,1,34
30792105,36732553,39529,1,96,60,15,3,0.48,3,331
30792215,192754619,39530,1,74,159,1,1,0.16,1,189
30792372,230375654,39531,2,3,250,2,0,0.0,1,0
30792493,230165497,39532,2,3,250,30,0,0.0,4,364
30792566,230371691,39533,2,11,432,1,20,3.35,1,325
30793033,230378560,39534,2,29,66,2,9,1.36,1,186
30793116,22863358,39535,1,53,80,2,1,0.71,1,29
30794026,223258125,39536,2,11,150,2,8,1.27,1,6
30795092,166084232,39537,2,29,185,1,17,2.48,1,48
30795672,230396622,39538,1,26,29,4,6,0.94,1,66
30795961,72082556,39539,2,3,75,1,0,0.0,1,42
30795963,228571016,39540,1,351,190,2,1,0.16,2,89
30795983,106667600,39541,1,72,42,10,3,0.5,1,326
30797115,48367358,39542,1,3,65,30,0,0.0,1,17
30797190,37891510,39543,1,104,45,3,10,2.14,2,54
30797357,230407184,39544,1,50,131,2,2,0.32,1,0
30798396,137358866,39545,1,3,24,30,0,0.0,103,244
30798936,230418398,39546,1,17,89,2,1,0.16,1,0
30799010,52053537,39547,2,3,200,3,0,0.0,1,0
30799299,16305093,39548,2,3,450,4,0,0.0,2,87
30799325,78378674,39549,3,74,40,1,1,0.16,1,0
30799348,161769990,39550,1,634,45,7,8,1.16,2,0
30799727,160923266,39551,1,3,70,5,0,0.0,1,0
30800201,2729738,39552,2,3,225,4,0,0.0,1,0
30800868,3929012,39553,1,15,129,1,30,4.69,4,49
30801068,137358866,39554,1,21,33,30,3,0.7,103,236
30801197,14818535,39555,2,35,122,2,17,2.71,1,73
30801344,3929012,39556,1,15,129,1,37,5.39,4,59
30801989,36732553,39557,1,331,50,15,1,0.45,3,341
30805617,180380802,39558,2,108,140,2,1,0.59,4,354
30805802,10214546,39559,1,3,250,1,0,0.0,1,179
30806012,180380802,39560,2,374,130,2,2,0.29,4,365
30809679,204160428,39561,1,6,180,3,29,4.58,3,126
30810353,204160428,39562,1,6,160,3,30,4.71,3,73
30810475,204160428,39563,1,11,130,3,27,4.35,3,114
30811789,2423570,39564,2,299,150,30,4,1.13,1,345
30811876,54368503,39565,1,3,120,3,0,0.0,1,0
30811958,230498530,39566,2,32,90,30,1,0.67,1,209
30812691,103726845,39567,1,3,85,1,0,0.0,2,0
30812751,224414117,39568,1,457,199,1,4,0.61,30,363
30812846,159026666,39569,2,3,199,7,0,0.0,1,0
30814038,103726845,39570,1,290,90,1,2,0.32,2,0
30814580,228228269,39571,2,8,444,1,15,2.49,1,326
30814778,163251048,39572,2,3,399,30,0,0.0,8,294
30815072,228225649,39573,2,13,349,1,8,1.88,1,352
30815097,3636827,39574,2,108,195,2,2,0.31,1,44
30815183,230516915,39575,2,3,590,14,0,0.0,1,358
30815343,921897,39576,1,17,70,30,1,0.16,1,172
30815605,2582762,39577,2,3,220,14,0,0.0,1,31
30816604,3312111,39578,2,133,150,2,3,0.47,1,34
30817001,52950465,39579,2,3,169,30,0,0.0,12,365
30817038,224414117,39580,1,97,199,1,1,0.15,30,365
30817133,1992020,39581,2,137,199,5,2,0.32,1,0
30817394,192740917,39582,2,17,120,7,1,0.16,1,189
30817424,230528448,39583,1,1186,40,1,3,0.48,1,0
30817603,135060128,39584,1,51,120,1,3,0.47,2,269
30818441,230531384,39585,2,11,350,2,32,5.25,1,198
30818565,190298308,39586,2,40,94,3,9,1.32,1,329
30818914,18653145,39587,2,120,185,7,3,0.99,1,128
30819021,41955015,39588,2,133,150,1,2,0.32,1,0
30819096,53046634,39589,2,86,225,3,20,3.17,2,68
30819919,63419128,39590,1,229,120,3,2,0.32,1,0
30820062,7798275,39591,2,1549,100,25,1,0.27,1,5
30820590,4408261,39592,2,50,130,3,1,0.16,1,0
30821781,4691878,39593,1,3,100,2,0,0.0,1,363
30821795,2793924,39594,2,64,140,4,4,0.65,1,5
30821860,13126043,39595,1,351,89,3,1,0.16,2,26
30822294,1218437,39596,1,15,40,20,1,1.0,1,156
30822664,88814777,39597,2,40,145,6,10,2.63,1,163
30822815,193490396,39598,2,8,185,2,23,3.37,1,295
30823061,11061595,39599,2,27,250,3,2,0.31,1,10
30823647,147256857,39600,1,3,120,4,0,0.0,1,0
30823651,83490060,39601,1,134,99,1,1,0.16,1,318
30823817,137191484,39602,1,26,120,1,31,4.67,5,321
30824786,230574578,39603,1,8,75,2,17,2.8,1,11
30824804,6097531,39604,2,416,180,3,1,0.24,1,158
30824853,5503926,39605,2,40,250,3,16,2.35,1,271
30825043,221623897,39606,1,668,30,5,2,0.32,1,220
30826725,20780113,39607,2,35,114,2,21,4.38,1,68
30826777,204006071,39608,1,78,45,3,4,0.68,1,0
30842198,30377766,39609,1,364,100,1,1,0.46,2,179
30842262,107434423,39610,2,3,271,30,0,0.0,232,60
30848952,230646296,39611,1,156,34,2,2,0.29,1,0
30850027,86078173,39612,1,61,85,5,2,0.32,1,25
30850215,230653775,39613,2,261,150,4,2,0.55,1,0
30850620,27264437,39614,1,290,50,6,1,0.18,2,0
30851304,227872371,39615,2,104,75,1,40,6.19,2,300
30851988,111911758,39616,1,24,70,5,3,2.43,1,69
30852631,15788530,39617,1,17,60,4,1,0.16,2,0
30852793,206025860,39618,1,17,37,1,1,0.16,1,249
30852891,133594005,39619,2,24,135,3,3,1.76,1,232
30853297,12249166,39620,1,3,340,1,0,0.0,1,90
30853505,23746969,39621,2,248,300,2,5,0.78,1,193
30853530,21934258,39622,1,27,65,4,8,1.7,1,0
30853694,14276413,39623,2,17,300,2,2,0.3,1,0
30854157,230683611,39624,2,1596,180,2,2,0.32,1,0
30854475,69226908,39625,1,40,40,1,15,2.37,1,90
30855018,137447960,39626,2,3,70,18,0,0.0,1,178
30855529,226764496,39627,1,29,80,1,32,5.33,4,27
30855904,102763353,39628,2,418,160,30,1,0.16,2,0
30856336,230698955,39629,1,3,45,1,0,0.0,2,0
30856384,13501779,39630,2,3,85,3,0,0.0,2,0
30856584,226764496,39631,1,104,80,1,29,4.26,4,18
30856920,22920335,39632,2,66,110,7,1,0.16,1,189
30857071,7985095,39633,2,18,285,2,5,1.4,3,44
30857261,230108889,39634,1,51,49,4,6,0.95,2,111
30857450,93520536,39635,1,13,60,3,9,1.43,1,20
30857971,39548500,39636,2,1668,300,3,4,0.65,1,0
30858685,230712429,39637,2,3,90,1,0,0.0,1,0
30859271,214678935,39638,1,15,55,1,14,2.2,3,174
30859838,46389451,39639,2,88,190,3,13,2.36,3,115
30860048,230720666,39640,1,3,80,3,0,0.0,1,133
30862301,22983583,39641,1,10,30,2,8,1.76,1,0
30875053,230670970,39642,2,299,195,30,2,0.62,1,239
30877996,31307082,39643,2,158,100,2,18,2.81,1,296
30878695,66913051,39644,2,457,160,1,4,0.59,1,49
30879375,159336961,39645,1,11,100,1,18,2.81,1,325
30879761,25573498,39646,2,422,60,5,4,0.59,1,0
30881039,38320446,39647,2,3,150,4,0,0.0,1,18
30881484,73618889,39648,1,29,65,1,14,6.67,1,44
30882631,3285978,39649,1,17,50,1,3,0.46,2,0
30882745,141720257,39650,2,3,150,30,0,0.0,1,0
30882893,230807441,39651,2,29,450,4,2,0.32,1,158
30882957,37147077,39652,2,799,115,3,2,0.32,1,0
30883546,230192510,39653,1,24,48,30,1,1.0,25,59
30884263,227494795,39654,2,32,499,2,15,2.27,1,297
30885018,3757699,39655,2,3,515,20,0,0.0,2,0
30885287,211549023,39656,2,118,240,2,12,2.0,13,304
30885549,47739675,39657,1,98,500,28,1,0.16,1,89
30885754,230192510,39658,1,202,48,30,1,0.48,25,58
30885792,130476089,39659,1,603,80,1,2,0.48,2,0
30885937,79946214,39660,1,24,109,1,16,2.53,1,66
30886242,43960739,39661,1,23,52,1,1,0.79,2,0
30887065,67987135,39662,2,24,139,1,8,1.36,9,134
30887391,47779382,39663,1,3,30,16,0,0.0,1,40
30887578,67987135,39664,2,48,145,1,11,2.13,9,118
30888271,230801598,39665,1,19,80,1,10,1.51,1,32
30888624,146607158,39666,2,252,220,2,1,0.15,1,0
30890018,4491717,39667,1,17,180,3,1,0.16,1,341
30891437,88036082,39668,1,3,70,1,0,0.0,2,0
30891733,230584533,39669,2,104,99,1,64,9.5,1,329
30892041,4631381,39670,2,3,220,20,0,0.0,1,24
30892407,230868224,39671,2,15,61,2,32,4.71,1,75
30898965,11510329,39672,2,96,180,4,2,0.56,1,4
30901275,223846870,39673,1,125,45,1,17,2.6,3,0
30902549,44628416,39674,2,48,140,2,12,1.89,1,122
30902832,3307004,39675,1,21,99,4,2,0.32,1,24
30903214,229306781,39676,1,165,70,1,2,0.3,1,73
30903481,33839663,39677,1,2,60,5,5,1.16,2,133
30903797,42322216,39678,2,3,250,5,0,0.0,1,0
30904197,230941034,39679,1,48,85,2,14,2.27,1,357
30904215,104364388,39680,2,216,350,30,11,1.91,1,275
30904692,164692370,39681,1,288,31,14,2,0.34,1,0
30904806,196915362,39682,2,17,190,5,1,0.16,2,55
30905035,221418152,39683,2,4,180,1,24,3.79,1,85
30905264,230961710,39684,2,35,60,1,37,5.66,1,234
30905265,44354001,39685,1,66,38,1,1,0.16,1,0
30906210,10672594,39686,2,17,210,3,1,0.16,1,0
30906267,40317143,39687,1,3,68,1,0,0.0,2,133
30906400,11449978,39688,2,202,350,4,17,2.59,1,23
30907262,215116298,39689,2,3,80,14,0,0.0,1,0
30907275,105221828,39690,1,226,60,2,1,0.38,1,0
30907441,32874565,39691,2,50,125,15,1,0.16,1,285
30907448,225659661,39692,1,3,120,2,0,0.0,1,89
30908379,230481249,39693,2,18,155,2,18,2.73,1,123
30908416,25812202,39694,1,88,45,14,2,0.32,1,21
30908613,192189607,39695,1,3,60,4,0,0.0,2,22
30908640,7544635,39696,1,3,175,3,0,0.0,2,0
30908766,16089151,39697,2,8,85,2,17,2.63,1,14
30908886,24755227,39698,2,15,109,6,5,0.84,1,9
30909031,79355506,39699,2,17,98,5,1,0.16,1,23
30909287,22323,39700,2,74,400,1,2,0.3,1,0
30910712,231003106,39701,2,11,125,2,22,3.55,1,230
30910732,59051417,39702,2,31,750,3,5,0.78,6,249
30911300,231007291,39703,2,15,160,2,6,0.95,1,11
30911893,19478720,39704,2,45,125,21,2,0.5,1,81
30912190,222946997,39705,2,87,93,1,24,3.64,1,19
30912539,231015527,39706,2,254,275,2,5,0.85,1,0
30912652,17139611,39707,2,17,375,3,1,0.16,1,0
30912673,50760546,39708,2,3,250,180,0,0.0,31,173
30912712,231017568,39709,2,3,100,30,0,0.0,1,99
30913224,33771081,39710,1,120,80,3,2,0.31,1,0
30913411,150424721,39711,2,15,299,3,1,1.0,1,155
30913615,33238800,39712,1,40,100,1,35,5.59,1,82
30913799,87505316,39713,1,339,90,3,5,0.77,1,1
30914075,16333280,39714,1,25,55,2,4,0.65,1,0
30914114,54501105,39715,2,99,180,3,15,2.68,2,166
30914235,51913277,39716,1,87,45,2,13,4.59,1,37
30915138,226764496,39717,1,118,80,1,5,0.74,4,2
30915351,226124574,39718,2,99,153,2,3,0.81,1,274
30915587,169472089,39719,1,3,80,5,0,0.0,2,89
30916118,221934669,39720,1,11,350,1,7,1.07,2,0
30923312,30214050,39721,2,50,125,5,1,0.16,1,0
30924308,231091048,39722,2,66,600,3,1,0.16,1,66
30924783,89407287,39723,2,3,1000,1,0,0.0,1,0
30925552,173685298,39724,1,17,425,1,1,0.16,11,180
30925627,41191579,39725,2,96,88,30,1,0.3,3,34
30925647,184641438,39726,1,118,65,1,4,0.59,2,341
30927349,230257556,39727,2,10,420,2,20,3.02,1,76
30927746,66807700,39728,2,10,220,2,3,0.45,3,9
30927844,138349238,39729,1,3,1350,1,0,0.0,1,365
30928305,213781715,39730,2,3,179,1,0,0.0,33,364
30928513,213781715,39731,1,3,119,1,0,0.0,33,180
30928769,213781715,39732,1,3,89,1,0,0.0,33,180
30929071,231123296,39733,2,50,175,2,1,0.16,1,0
30929123,53058139,39734,1,3,100,5,0,0.0,1,69
30929724,230503468,39735,2,1437,380,2,12,1.89,1,0
30929887,145662625,39736,1,1668,45,3,2,0.38,1,5
30929920,56394959,39737,1,1437,300,2,3,0.47,1,133
30930476,227995389,39738,2,18,443,1,30,4.92,1,165
30930863,231133484,39739,1,50,50,1,3,0.47,1,0
30930990,170223089,39740,2,15,116,2,28,4.57,1,99
30931406,222900797,39741,1,26,119,3,32,5.22,1,239
30932134,14210435,39742,1,3,180,3,0,0.0,1,179
30932198,11286990,39743,2,40,225,2,9,2.08,1,11
30932236,29854797,39744,2,51,150,3,29,4.7,1,109
30932555,231144414,39745,2,86,179,2,17,4.77,1,229
30933535,230517521,39746,2,40,200,2,1,1.0,1,0
30933599,17259675,39747,1,547,60,1,3,0.48,1,0
30934007,230009785,39748,2,3,280,2,0,0.0,1,1
30934310,726197,39749,2,3,129,15,0,0.0,1,332
30934838,231157284,39750,2,3,300,2,0,0.0,1,35
30935446,231161473,39751,1,1200,83,2,1,0.15,1,0
30935520,6151483,39752,2,15,300,4,8,1.28,1,21
30935679,231163395,39753,1,3,1000,30,0,0.0,1,90
30936253,17875227,39754,1,547,55,5,4,0.59,1,3
30937306,34119511,39755,1,1200,30,2,1,0.15,1,0
30937590,219517861,39756,2,10,262,2,8,1.86,327,91
30937591,219517861,39757,2,117,255,2,14,2.59,327,81
30937594,219517861,39758,2,99,245,2,4,0.94,327,137
30937595,219517861,39759,2,86,185,29,1,1.0,327,281
30937596,219517861,39760,2,117,185,29,1,1.0,327,332
30937597,219517861,39761,2,11,252,2,7,1.19,327,117
30937598,219517861,39762,2,99,189,29,1,0.94,327,325
30937740,219517861,39763,2,19,228,2,5,0.91,327,111
30937747,219517861,39764,2,23,240,2,4,1.06,327,99
30937750,219517861,39765,2,118,241,2,4,1.3,327,130
30937756,219517861,39766,2,216,265,2,5,1.21,327,83
