listing_id,listing_name
31690969,Stay in the ❤️of Manhattan!
31691209,"All set for guys, don’t miss out"
31691927,"One Room, In The Heights"
31692426,Charming 2 Bedroom Brownstone Apartment
31692860,2 bedroom apartment with a big outdoor terrace
31695085,Upper Upper East Side Vistas (15 min to LGA)
31696775,Quiet & Peaceful room in Astoria!
31697123,Montauk Guest Suite
31698813,Cozy & Comfortable room-flushing subway
31704075,Cozy Manhattan Room
31705298,Cozy and Quiet City Escape
31705971,Home away from Home in Brooklyn/Queens borderline
31707011,West Village Gem
31707882,"Park Slope, Beautiful New Apartment"
31709260,"Spacious apartment close to Manhattan, WIFI"
31710037,Beautiful airy apartment with private backyard.
31711274,"Contemporary, Cozy  Retreat"
31711687,PRIVATE 1 Bedroom w/ your own bathroom & entrance!
31711813,法拉盛花园独立屋Entire 3beds+Park mins go JFK Airport/NYC
31713303,Beautiful and Spacious West Village Apartment
31713522,Whole Ridgewood Railroad 2 blocks from M
31713858,Long Island City Apt with a Terrace
31714036,Urban Design Sanctuary
31714168,5 min away from LGA
31715312,Manhattan Studio 4
31715879,Beautiful  Cozy  room in NYC  nearby Time square
31716471,Lovely studio in Astoria/ LIC!
31717837,"Amazing Value, Convenient Location, Nice Amenities"
31717883,Your Stay in Staten Island will be the best
31719001,Nice place for three people.
31720275,Suite Escape - Modern & Chic 1 Bedroom
31722467,ENTIRE PLACE! near Columbia-sleeps up to 8 guests!
31726939,"Terrific Tribeca 1BR, Gym, Roof deck, Indoor pool by Blueground"
31728112,"LARGE ROOM 
20 minutes to midtown"
31729652,Sunny Studio located in the heart of Harlem
31730525,Spacious 2 beds apt in Hell’s Kitchen 5ppl
31731555,Spacious Bedroom with King Bed in Light-Filled Apt
31733307,5min fr Belmont Park 15min fr JFK 20min fr LaGuard
31734628,"Sublet in Williamsburg, 50 steps from L train"
31736343,Penthouse studio. Clean. A+ location Cafe&Park :)
31737653,Museum Bed and Breakfast: Apt 3R Garden View
31738077,Cozy private room in Williamsburg
31738629,Historic Brooklyn Townhouse Garden Floor
31743178,1 bedroom apartment/living room available.
31748621,Modern NYC Apartment
31748955,Comfy Private bedroom in shared APT - Wyckoff Hosp
31755223,Modern 3BR artsy Brooklyn duplex. New renovation
31756631,Private room in modern duplex
31758029,"Color and light, East Village"
31758438,Hip Bushwick Room close to L train (A)
31759087,Hip Bushwick Room close to L train (B)
31759330,Hip Bushwick Room close to L train (C)
31759409,conveniet access to NYC
31759545,Hip-Beautiful Bushwick Room Close to L train (D)
31759546,Cozy Upper West Side Apartment
31760403,1 JFK Layover - Express train to Manhattan
31760436,Columbia & CentralPark Private room!
31760509,"Morningside Park, near Columbia U., private room"
31760941,Private exquisite apartment with modern amenities
31761090,Wall-size window Private Bedroom
31761417,Large quiet apt. Right next to everything you need
31763495,Entire studio fully renovated
31764572,Modern living in semi-industrial setting
31767505,Spacious Downtown Studio
31771914,AMAZING ENTIRE APT FOR Friends and Family
31772667,A3 Delightful Budget private room
31772802,A3 Excellent Budget Private Room
31773364,Spacious room with easy commute to Grand Central!
31773898,PRIME SOHO: Lovely Room With Closet on Prince St
31775512,"Private room with bathroom/ M, J, Z, G trains"
31787990,"Warm, quiet and spacious."
31794109,Adorable Hudson Yards Studio w/ Gym + Doorman by Blueground
31795059,Loft on the Best Block of the Lower East Side
31795183,Bright Room in Bushwick
31795680,Recently Renovated 2 Bed Apartment In Williamsburg
31796259,Luxury Studio in Prime Area
31796691,Spacious 2 bedroom apt in Bensonhurst - Sleeps 10
31797655,Spacious studio - 5 Mins to Times Square
31799118,"3 BDR APT, ONLY 1 SUBWAY STOP TO MANHATTAN, 5 MIN!"
31799369,Private West Village Townhouse w/ Hot Tub
31799920,Best location Just 5 min to MANHATTAN
31801234,MANHATTAN studio 10 minutes away from Central Park
31801375,East Flatbush
31801631,Queen Master BR 5min Walk from Major Attractions 웃
31801816,Sparkling Clean BR in Unbeatable Location 웃
31802275,Coral Harlem Studio
31802641,High Vibe Upper West
31802796,Cozy apartment in the heart of NYC
31803169,Beautiful & Spacious APT / Large Living Room Area
31803533,Beautiful Luxury Studio w/Exceptional Water View
31803703,COZY! PRIME LOCATION! REAL 2-BEDROOM!
31804149,Williamsburg - 1st stop out of Lower Manhattan!
31805784,Beautiful & Cozy - SoHo Studio
31805845,Cozy Room - Free Cleaning + WiFi - Quick Walk to L
31806593,High ceilings  private room  with record player
31806847,Lovely Room in Brooklyn
31807013,Cuarto acogedor para gente que quiera disfrutar NY
31809360,#NycArtBNB Luxury West Village 1 Bedroom
31809829,Beautiful Room in Bushwick
31809918,Pirouette (Private Room)
31814773,Amazing Private room near Central Park
31815470,Crown heights apt
31815508,Private room with a great location in Manhattan
31818244,Large and Comfy at Prospect Park
31818320,Private room in center of Manhattan I
31818460,Entire 3rd Floor w/2 rooms of Authentic Brownstone
31818771,Wonderful private room near Two Bridges II
31822089,Artist’s apartment in Harlem!
31823258,Serenity in the Gardens
31823510,Park Slope apartment in the heart of it all.
31823779,Sunny bedroom in Greenpoint/Williamsburg Brooklyn.
31823858,**BROOKLYN BLUE**MODERN LUXE STUDIO SUITE
31824097,Large Private Room with office space
31824803,Cozy and Spacious 2 bedroom Apartment
31828528,Amazing Room in Triplex Loft
31828585,"Large Private Room in Modern, Rustic 2BR Apartment"
31830652,NEW YORK CITY Manhattan Penthouse Central Park
31832773,Great access/2min! U can use 5 lines(EFMR7) !
31832851,Amazing Townhouse Prewar Duplex @ Lex Ave&79th St!
31832966,Garden apartment in the heart of Gramercy
31834008,"PLEASE READ LISTING BEFORE BOOKING
Suite 10017"
31834161,Great Access! 2min frm station U can use 5 lines!!
31834190,Small studio in Queens
31835260,Downtown Modern 2 bedroom with Views!
31835498,Large Private Bedroom with a High-rise View in NYC
31835627,2 minutes to subway Room with Terrace  and sofa
31835917,Chic and cozy
31836311,New(2015) Room & easy commute to Manhattan 35min
31836703,Amazing and spacius room in Bed-Stuy Brooklyn
31837233,Beautiful room in Bushwick
31837921,PRIVATE duplex by trains in the heart of Bushwick
31838301,Private room in Beautiful Bed-Stuy
31838338,"ingefära hus! Two bedroom apt in Williamsburg, BK"
31839994,Private house with backyard overlooking park.
31845412,Specious 4-people room in nice surrounding
31848816,Luxury Large 2-Bedroom Apartment in Hot Astoria
31850283,Cozy room with nice view.(20mn to Times Square).
31852479,Cozy and warm private room
31852788,Tribeca Bedroom/Bathroom in Fabulous Penthouse
31852940,Private Room in LES
31853354,Room with private bath and shower in boho apt
31854564,Three Bedroom / 2.5 Restroom In Warm Relaxing Home
31856192,"Pvt Bath, Parking/Bkft -  ""Suite Piece of Heaven"""
31856243,Luxury Highrise with Golf Simulator/Sauana Mry Hil
31857171,New York Apartment in a Beautiful Neighborhood
31857472,Hamilton Studio. 2Queen. priv bath. kitchenette
31858749,"Quiet, comfortable & bright apt in East Village"
31859521,Home Away from Home in Brooklyn/Queens borderline
31859735,Simple Reliable & Convenient 1Bdrm Upper East Side
31859909,Beautiful room with view in newly-renovated house
31861155,Cozy 1 BR in hip Crown Heights
31861671,Hamilton Loft. 2Queen. priv bath. full kitchen
31861939,Cozy Heart of Gold Near Times Square Central Park!
31863369,"Eh  it's an apartment,  control yourself"
31864884,Elegant &Classical. 30 mins to midtown  Manhattan!
31866810,Brooklyn Best Location! Granite Prospect! Doorman!
31866909,Private Gramercy studio btwn downtown & midtown!
31871475,"Smart Midtown 1BR w/Private Roofdeck, near C.Park by Blueground"
31873616,New Renovated Studio~Prime Upper East~W/D
31874576,Chic Private Bedroom in Upper West Side 107
31875616,Cozy Private Bedroom in Upper West Side 107
31875688,East Village Loft
31875827,Artsy Private Bedroom in Upper West Side 107
31876014,Modern Bedroom in the Upper West Side 107
31876398,Airy Private Bedroom in Upper West Side 107
31876569,Greenpoint Getaway
31876645,Artistic Private BR in Upper West Side 107
31876649,Charming Greenpoint's Bedroom
31876724,Vibrant Bedroom in Upper West Side 107
31877020,Calming Private BR in Upper West Side 107
31877100,Stylish Private Bedroom in Upper West Side 107
31877537,Pastel Dream Bedroom in Upper West Side 107
31877719,"Clean, minimally furnished room in huge apartment"
31877755,Modern Private Bedroom in Upper West Side 107
31877856,Vibrant Private Bedroom in UWS 107
31877977,Stunning Private Bedroom in UWS 107
31878663,Stylish Bedroom in Upper West Side 107
31878924,Dreamy Private Bedroom Upper West Side 107
31878988,Beautiful Garden Apartment Bedford Ave. stop on L
31879035,Bright Bedroom in Upper West Side 107
31879273,Renovated Studio in the heart of Manhattan
31879380,Peaceful room in cool area close to G/7/Ferry/JFK
31879887,Spacious ground floor in Brooklyn town house
31881052,Park Slope Villa
31881336,New large beautiful room with private bathroom
31881525,Amazing Private Room w/ Bunk Bed - Nearby Subway
31881759,New 1BR w/ King Bed.  Subway close.  B in NYC 7min
31881804,Beautiful Spacious Room w/ Queen Bed - Near Subway
31881815,Quiet Bedroom in Gorgeous Upper East Side Loft
31882099,Comfy Private Room w/ Full Bed - Nearby Subway
31883012,private room with private bathroom to MANHATTAN
31883127,✴NEWLY RENOVATED✴ 2 BDR | SLEEPS 4 @ BROOKLYN
31883238,Living In Art
31883514,"♥Private-Keyed Room #2 - Desk, closet, Queen-bed♥"
31883774,"♥Private-Keyed Room #1 - Desk, closet, Queen-bed♥"
31884029,February room available in cozy Park Slope Apt.
31884434,Studio B on Atlantic Ave
31884652,Heart of Time Square w/ Spectacular View  3BR 2BA
31884808,Woodside with a view (9 minutes from midtown)
31885300,King Size Bed: Spacious BR 25 minutes to city
31885563,Close to Manhattan! Comfortable area to stay♪
31885791,Room in East Harlem
31885820,"Private bathroom/bedroom, easy access to JFK/LGA"
31885987,Wonderful  Charming Bedroom with Amazing NYC Views
31885991,Full size bed suite.
31886239,beautiful 1 bedroom apt
31886403,"Large, sunny room with private bath."
31886891,A3 Cozy private room
31888319,Gorgeous big room with Hudson river view
31890488,"3 mins walk to subway , safe neighborhood , clean"
31893504,Lovely Historic Garden Level Apartment
31894643,Spacious 1BR with terrace in the heart of Brooklyn
31894855,Best Upper West Side Two Bedroom Apartment
31895547,Private room and bath 10 minutes to Manhattan
31895980,"2 Bedroom modern apartment, trains nearby, a GEM!"
31896339,My cozy room perfect for Manhattan visitors
31897516,Hamilton Suite. 4Queen. 2rms. priv bath. kitchen
31898440,"Well-decorated room in clean, modern apartment"
31898478,Skylit Bedroom In Brooklyn
31898581,THE BEST STASH SPOT
31898630,Bushwick Apartment
31898844,Eddies place #2
31900179,Eddies place #3
31900259,"Nice place,where you can be comfortable"
31900266,"Cozy Brownstone Garden Apt: Bed Stuy, Brooklyn"
31901657,Best Stay in Clean Brand New Penthouse Apartment
31901835,The Tree of Life Community
31903229,Cozy Sunlit Bedroom in heart of Williamsburg
31904037,"Bright, Clean and Modern Williamsburg Studio"
31904156,Fantastic Private Bedroom. Great Views & Location.
31904811,"Big Cozy room in Greenpoint, 5 mins from G train."
31905531,Cozy Studio Near Central Park
31906094,Fabulous 1 Bedroom in the Heart of Greenpoint!
31906580,Bright High Ceiling Bedroom in East Williamsburg
31907710,"One bedroom Apt in Manhattan, East Village"
31909528,The clean separate studio in New York
31909623,Wyndham Midtown 45 New York City 1 BR Apt w/View
31913609,Stuy Heights Brownstone Passive House Garden Unit
31916725,EMPIRE ST VIEW>Luxury 3BR 2BA BALCONY High fl>Gym
31916931,Marco and Fabio
31918252,Private Bedroom & Living Room in Sunny Apt
31919501,"ALL NEW LUXURY APT- 1ST FL 4BR/2 BTH,10MIN-JFK/LGA"
31919636,"LUMINOUS, COZY BR w/ personal BA + entrance in BK"
31919779,Comfortable 1.5 Bedroom With Private Back Patio
31920075,Clean and quiet room in home
31920843,"Cute Apartment in Heart of East Village, Manhattan"
31924097,Authentic Midtown Manhattan Studio
31925075,Sweet Quiet Spacious Room Brooklyn
31925535,Luxury Duplex with large loft space and Terrace
31926655,SPACIOUS- 3 Bedroom Harlem gem 5 mins from train
31927597,Large Room in Prime Bushwick Neighborhood
31928439,Private Pod in the heart of Brooklyn
31928508,Modern Private room in Hell's kitchen- times Squar
31929176,Exposed Brick Gem in Bklyn~Close To Manhattan
31929350,LINCOLN CENTER / 2BED 2BATH
31929437,Upscale & Modern Duplex Apartment Sleeps 8
31929578,UPPER WEST SIDE/ 2BED 2BATH / RIVER VIEW
31929775,CITY VIEW/ 2BED 2BATH/ LINCOLN CENTER
31929849,Your own entire private place in BROOKLYN NY :)
31930706,Beautiful apartment in Gravesend(Girls share room)
31931117,Beautiful Renovated 1-Bed in Park Slope Brownstone
31931371,"★Clean, Private Bedroom in Little Italy/Chinatown★"
31932152,An Unbeatable Cozy 3 Bedroom Apartment.
31932642,Spacious and convenient room at Hamilton Heights!
31932872,Garden Oasis in Brooklyn Brownstone 2mins to Train
31933373,The Ideal Vacation Home in Brooklyn:
31934408,Newly Renovated 2 Br 7min  LGA/JFK/7 mile Midtown
31935427,Cozy Studio in East Village
31935664,Luxury Private Bed Same Street As Subway!
31936078,Midtown sleep space
31946382,LARGE  3Br Williamsburg Apt Mins from Manhattan
31946864,Sweet  Private Room in the heart of Manhattan NYC
31947104,EMPIRE COZY DOUBLE DOUBLE
31947645,Brodway- Double Double Room
31947991,"Bright room in huge, dog-friendly apt w/ balcony"
31948183,Stylish Bushwick apartment with private backyard
31950082,"Large Remodeled Home in Red Hook, Brooklyn, NY"
31950380,Super cozy private room with own bathroom
31950761,Private Room 2 Blocks From Prospect Park
31950840,LUX 2 Bedroom Sleep 6 City Center Private Deck
31950886,Small studio  at the heart of Little Italy
31952771,Sunny 1 bedroom w/private half bath!
31953043,Lincoln Center Stunning One Bedroom
31953973,Luxury 1 Bedroom -Midtown/Times Square/Centralpark
31954104,"Best Location, Best Roof!"
31954232,LOCATION!!!!Beautiful 2 bedrooms appartement !!!
31955252,Parlour Room Central Park/ Columbia University
31956393,Cozy Room in Hamilton Heights R3
31956547,Your Private Place in a Cozy Casa
31956965,Bienvenue à la maison
31957975,"ENTIRE apt, 2 Bdr,Commercial Area,Private Entrance"
31959359,Cozy Room for Rent in Fort Greene/Clinton Hill
31961126,"Private Apartment/4 Guests
Nr Beach&JFK w/Parking"
31961731,"New York City, Midtown 2 Bedrooms, Sleeps 6"
31963324,New Luxury Doorman Apartment
31963704,Friendly space!
31964005,PERFECTLY LOCATED PRIVATE APARTMENT - AFFORDABLE
31964642,"Spacious room (2min to subway, 25min to Manhattan)"
31964801,Harlem Residence
31965215,Cozy studio in East New York
31965415,Cozy Brooklyn Private Bedroom
31968550,Brooklyn Place
31972030,SMALL ROOM 15 MINUTES AWAY FROM MANHATTAN
31974197,"Cosy room in Brooklyn, 20 minutes to Manhattan"
31974592,Cozy apartment in Brooklyn Brownstone
31978375,UWS Cozy Shared Apartment near subway & Central Pk
31978518,Apt in historic brownstone on best block in NYC
31978781,Park Slope Garden Apartment
31979292,Oceanfront Beach Bungalow
31979408,West Harlem Room - 1 Block from the Subway
31980005,Charming 2BR 1BA in the center of Soho
31980644,"A beautiful Stay in Brooklyn, Safe Sheepshead Bay."
31980794,Sleep 6 adults & 2 children - 2 Level Garden Apt
31981491,Cozy n' Bright Sanctuary in Lovely Carroll Gardens
31982293,Brightly Artsy 1 Bedroom next to Pratt Institute
31982527,"Luxury apartment, 15 minute train to Midtown."
31983211,Hip Harlem Apartment
31984471,private room in artist's home. prime WILLIAMSBURG.
31984738,Great room Ditmas Park Near park Restaurants shops
31986426,Spacious Studio with Amazing Views
31986430,Cozy & Shinny 1BR in Lower East Side
31987512,Newly Renovated 1 Bedroom in Soho / West Village
31987544,"Peaceful Private Bedroom, Upper West Side 107"
31987806,Vibrant Bedroom in Upper West Side 107
31988004,Cozy & Modern Bedroom in Upper West Side 107
31988074,"LYRIC - 1 Bedroom Suite, 2 Bath, Kitchen"
31988308,"Bright, Clean and Spacious East Village Studio"
