neighbourhood_group,neighbourhood,latitude,longitude,neighbourhood_id
Manhattan,Two Bridges,40.71192,-73.99539,46683
Manhattan,East Village,40.72952,-73.98229,46684
Queens,Fresh Meadows,40.73979,-73.77752,46685
Queens,Jackson Heights,40.75103,-73.8913,46686
Manhattan,Kips Bay,40.74535,-73.97753,46687
Manhattan,SoHo,40.72273,-74.00352,46688
Brooklyn,Crown Heights,40.66397,-73.93353,46689
Brooklyn,Bedford-Stuyvesant,40.68805,-73.95954,46690
Manhattan,Upper West Side,40.78021,-73.98115,46691
Manhattan,Washington Heights,40.84274,-73.94219,46692
Manhattan,Washington Heights,40.84414,-73.94099,46693
Manhattan,West Village,40.73194,-74.00369,46694
Manhattan,Chinatown,40.71678,-73.99492,46695
Manhattan,Financial District,40.70723,-74.01045,46696
Brooklyn,Crown Heights,40.67376,-73.95816,46697
Manhattan,Financial District,40.70678,-74.0091,46698
Manhattan,Hell's Kitchen,40.76426,-73.98945,46699
Brooklyn,Bushwick,40.68635,-73.91482,46700
Manhattan,Financial District,40.70569,-74.00974,46701
Brooklyn,Crown Heights,40.67585,-73.91808,46702
Manhattan,Harlem,40.82521,-73.93811,46703
Brooklyn,Bedford-Stuyvesant,40.68624,-73.92109,46704
Manhattan,Midtown,40.76329,-73.97543,46705
Manhattan,Civic Center,40.71232,-74.00689,46706
Bronx,Fordham,40.86066,-73.89883,46707
Manhattan,East Village,40.72699,-73.98576,46708
Brooklyn,Bedford-Stuyvesant,40.68722,-73.91962,46709
Manhattan,Kips Bay,40.74122,-73.98274,46710
Brooklyn,Bedford-Stuyvesant,40.68197,-73.93618,46711
Brooklyn,Bushwick,40.70241,-73.92744,46712
Manhattan,East Village,40.72697,-73.98373,46713
Manhattan,Midtown,40.75426,-73.98968,46714
Manhattan,Hell's Kitchen,40.75949,-73.99367,46715
Manhattan,Hell's Kitchen,40.7592,-73.98894,46716
Manhattan,Lower East Side,40.72016,-73.98968,46717
Manhattan,Hell's Kitchen,40.7682,-73.98598,46718
Queens,Jackson Heights,40.75009,-73.87799,46719
Manhattan,Gramercy,40.73265,-73.98435,46720
Brooklyn,Greenpoint,40.72025,-73.94658,46721
Brooklyn,Greenpoint,40.72194,-73.94332,46722
Brooklyn,Williamsburg,40.72047,-73.94504,46723
Brooklyn,Williamsburg,40.71647,-73.94657,46724
Manhattan,Theater District,40.75962,-73.98512,46725
Manhattan,Harlem,40.81658,-73.938,46726
Queens,Briarwood,40.7143,-73.81834,46727
Manhattan,Kips Bay,40.74052,-73.98188,46728
Brooklyn,Williamsburg,40.71518,-73.94146,46729
Brooklyn,Williamsburg,40.71511,-73.96236,46730
Brooklyn,Boerum Hill,40.68752,-73.98549,46731
Brooklyn,Williamsburg,40.71962,-73.9605,46732
Queens,Astoria,40.75566,-73.91742,46733
Brooklyn,Bushwick,40.68743,-73.91048,46734
Manhattan,Theater District,40.75672,-73.98653,46735
Manhattan,Hell's Kitchen,40.75711,-73.99674,46736
Manhattan,Financial District,40.70886,-74.00885,46737
Brooklyn,Bushwick,40.69424,-73.92652,46738
Queens,Ridgewood,40.70633,-73.91344,46739
Queens,Jamaica,40.67162,-73.77919,46740
Brooklyn,Crown Heights,40.67432,-73.94255,46741
Manhattan,Upper East Side,40.77401,-73.94993,46742
Manhattan,Hell's Kitchen,40.76269,-73.98928,46743
Manhattan,East Harlem,40.78658,-73.94989,46744
Brooklyn,Bushwick,40.70155,-73.92628,46745
Manhattan,Inwood,40.86542,-73.92092,46746
Manhattan,SoHo,40.72358,-74.00397,46747
Manhattan,Gramercy,40.73523,-73.98142,46748
Manhattan,Hell's Kitchen,40.75431,-73.99459,46749
Manhattan,Financial District,40.71035,-74.00734,46750
Brooklyn,Williamsburg,40.70985,-73.94462,46751
Manhattan,Theater District,40.76308,-73.98482,46752
Brooklyn,Bedford-Stuyvesant,40.68451,-73.92753,46753
Manhattan,East Village,40.72434,-73.98047,46754
Manhattan,Upper East Side,40.77474,-73.94943,46755
Manhattan,Hell's Kitchen,40.76125,-73.98848,46756
Queens,Jamaica,40.70415,-73.81558,46757
Manhattan,Upper East Side,40.76462,-73.95842,46758
Bronx,Wakefield,40.9026,-73.84806,46759
Manhattan,Inwood,40.86639,-73.92369,46760
Manhattan,Kips Bay,40.7409,-73.98085,46761
Manhattan,Upper West Side,40.79836,-73.96784,46762
Queens,Springfield Gardens,40.66206,-73.74962,46763
Manhattan,Hell's Kitchen,40.76288,-73.9915,46764
Manhattan,Greenwich Village,40.72812,-73.99963,46765
Manhattan,Upper East Side,40.78037,-73.94657,46766
Manhattan,Financial District,40.70606,-74.00899,46767
Manhattan,East Harlem,40.79136,-73.93979,46768
Brooklyn,Williamsburg,40.71601,-73.9413,46769
Brooklyn,Bedford-Stuyvesant,40.67846,-73.90803,46770
Manhattan,Hell's Kitchen,40.76276,-73.9895,46771
Manhattan,Harlem,40.80463,-73.95655,46772
Manhattan,Harlem,40.80348,-73.95671,46773
Manhattan,Midtown,40.7575,-73.9643,46774
Brooklyn,Sheepshead Bay,40.58625,-73.94591,46775
Manhattan,Harlem,40.80485,-73.9581,46776
Manhattan,Harlem,40.80494,-73.95588,46777
Manhattan,Lower East Side,40.71871,-73.99058,46778
Manhattan,Harlem,40.82318,-73.94424,46779
Brooklyn,Greenpoint,40.72019,-73.94648,46780
Manhattan,Harlem,40.80315,-73.95616,46781
Manhattan,Harlem,40.80445,-73.9567,46782
Queens,Long Island City,40.75734,-73.9324,46783
Manhattan,Upper East Side,40.76254,-73.96223,46784
Brooklyn,Flatbush,40.64635,-73.95474,46785
Bronx,Fordham,40.86963,-73.89465,46786
Queens,Long Island City,40.76435,-73.93537,46787
Manhattan,Civic Center,40.71301,-74.00481,46788
Staten Island,Randall Manor,40.62845,-74.12294,46789
Bronx,Fordham,40.87085,-73.89318,46790
Manhattan,Harlem,40.80322,-73.95673,46791
Manhattan,Hell's Kitchen,40.75259,-73.9942,46792
Brooklyn,Bedford-Stuyvesant,40.68919,-73.92553,46793
Bronx,Fordham,40.86947,-73.89389,46794
Bronx,Fordham,40.87066,-73.89317,46795
Queens,Jamaica,40.67634,-73.79687,46796
Manhattan,Chinatown,40.71654,-73.99485,46797
Brooklyn,East Flatbush,40.65926,-73.93468,46798
Manhattan,Kips Bay,40.74402,-73.97477,46799
Manhattan,Hell's Kitchen,40.76021,-73.99976,46800
Brooklyn,Bushwick,40.6949,-73.91636,46801
Brooklyn,Williamsburg,40.71334,-73.96717,46802
Queens,Flushing,40.7488,-73.82191,46803
Brooklyn,Clinton Hill,40.68875,-73.96725,46804
Manhattan,Little Italy,40.71703,-73.998,46805
Brooklyn,Fort Greene,40.69757,-73.97557,46806
Brooklyn,Fort Greene,40.69611,-73.97542,46807
Manhattan,Hell's Kitchen,40.76198,-74.00033,46808
Brooklyn,Fort Greene,40.69747,-73.97506,46809
Brooklyn,Fort Greene,40.69632,-73.97396,46810
Brooklyn,Fort Greene,40.69696,-73.97496,46811
Brooklyn,Fort Greene,40.69698,-73.97412,46812
Brooklyn,Fort Greene,40.69617,-73.97532,46813
Brooklyn,Fort Greene,40.69749,-73.97551,46814
Brooklyn,Fort Greene,40.69634,-73.97393,46815
Brooklyn,Fort Greene,40.6971,-73.97523,46816
Brooklyn,Fort Greene,40.69774,-73.97502,46817
Brooklyn,Williamsburg,40.7128,-73.94342,46818
Brooklyn,Fort Greene,40.69706,-73.974,46819
Brooklyn,Fort Greene,40.69768,-73.97564,46820
Brooklyn,Fort Greene,40.69633,-73.97361,46821
Brooklyn,Fort Greene,40.69693,-73.97396,46822
Brooklyn,Fort Greene,40.69632,-73.97553,46823
Brooklyn,Fort Greene,40.69706,-73.97498,46824
Brooklyn,Williamsburg,40.71926,-73.96035,46825
Manhattan,Greenwich Village,40.72973,-74.00166,46826
Manhattan,West Village,40.74,-74.004,46827
Queens,Astoria,40.75942,-73.92601,46828
Manhattan,Hell's Kitchen,40.76437,-73.99184,46829
Manhattan,Upper West Side,40.80092,-73.96195,46830
Manhattan,Kips Bay,40.74501,-73.97774,46831
Brooklyn,Greenpoint,40.72329,-73.93758,46832
Manhattan,Hell's Kitchen,40.75332,-73.99539,46833
Manhattan,East Village,40.72175,-73.98259,46834
Brooklyn,Bedford-Stuyvesant,40.67813,-73.92904,46835
Brooklyn,Flatbush,40.62958,-73.96137,46836
Manhattan,Upper East Side,40.76801,-73.96896,46837
Manhattan,Financial District,40.70701,-74.01007,46838
Queens,Bayswater,40.60825,-73.75695,46839
Bronx,Van Nest,40.8455,-73.86217,46840
Manhattan,Hell's Kitchen,40.76397,-73.99078,46841
Manhattan,Chelsea,40.74942,-74.00335,46842
Brooklyn,Bedford-Stuyvesant,40.6815,-73.93408,46843
Manhattan,Flatiron District,40.74055,-73.98522,46844
Queens,Jackson Heights,40.75268,-73.88595,46845
Queens,Arverne,40.58817,-73.79914,46846
Manhattan,SoHo,40.72208,-74.00389,46847
Brooklyn,South Slope,40.66512,-73.99084,46848
Bronx,Riverdale,40.88452,-73.91065,46849
Manhattan,Flatiron District,40.74032,-73.98801,46850
Manhattan,Upper East Side,40.77664,-73.95481,46851
Brooklyn,Williamsburg,40.71216,-73.9623,46852
Queens,Long Island City,40.76117,-73.93038,46853
Manhattan,Hell's Kitchen,40.77044,-73.99126,46854
Brooklyn,Bushwick,40.70364,-73.92679,46855
Queens,Astoria,40.76842,-73.90633,46856
Brooklyn,Williamsburg,40.70599,-73.94817,46857
Manhattan,Kips Bay,40.74399,-73.97753,46858
Brooklyn,Bushwick,40.70385,-73.91694,46859
Queens,Forest Hills,40.72085,-73.84088,46860
Manhattan,Kips Bay,40.74337,-73.97726,46861
Queens,Rosedale,40.65792,-73.73945,46862
Manhattan,Upper West Side,40.787,-73.97237,46863
Queens,East Elmhurst,40.76227,-73.86451,46864
Brooklyn,Bushwick,40.69339,-73.90647,46865
Manhattan,Nolita,40.72087,-73.99647,46866
Manhattan,Hell's Kitchen,40.75765,-73.99247,46867
Brooklyn,Sunset Park,40.64658,-74.00986,46868
Manhattan,Hell's Kitchen,40.76183,-73.98948,46869
Brooklyn,Bedford-Stuyvesant,40.68209,-73.91323,46870
Brooklyn,Fort Greene,40.6938,-73.97404,46871
Manhattan,Hell's Kitchen,40.75493,-73.99458,46872
Queens,Jackson Heights,40.74908,-73.87961,46873
Brooklyn,Flatbush,40.65175,-73.96208,46874
Brooklyn,Flatbush,40.65022,-73.96281,46875
Manhattan,Flatiron District,40.73942,-73.98648,46876
Brooklyn,Flatbush,40.64946,-73.96041,46877
Manhattan,Greenwich Village,40.72938,-73.99955,46878
Brooklyn,Cypress Hills,40.68224,-73.86806,46879
Manhattan,Chelsea,40.74637,-74.0002,46880
Manhattan,Chelsea,40.74509,-73.99135,46881
Bronx,Kingsbridge,40.87256,-73.89978,46882
Manhattan,Upper West Side,40.77119,-73.98769,46883
Queens,Ridgewood,40.7046,-73.90215,46884
Brooklyn,Bushwick,40.7003,-73.9406,46885
Queens,Astoria,40.76599,-73.91225,46886
Manhattan,Financial District,40.70629,-74.01535,46887
Brooklyn,East New York,40.67807,-73.8794,46888
Queens,Flushing,40.75811,-73.82504,46889
Manhattan,Murray Hill,40.74612,-73.97417,46890
Brooklyn,Bushwick,40.69935,-73.93889,46891
Brooklyn,Bushwick,40.70024,-73.9392,46892
Manhattan,Washington Heights,40.83833,-73.94539,46893
Brooklyn,Bushwick,40.70109,-73.93952,46894
Bronx,Longwood,40.82794,-73.90412,46895
Manhattan,Upper East Side,40.77005,-73.95926,46896
Manhattan,Lower East Side,40.7132,-73.99103,46897
Brooklyn,East New York,40.66192,-73.88213,46898
Manhattan,Hell's Kitchen,40.76581,-73.98867,46899
Staten Island,Tottenville,40.50641,-74.23059,46900
Brooklyn,Bushwick,40.69424,-73.91847,46901
Brooklyn,Williamsburg,40.71336,-73.95914,46902
Brooklyn,Fort Greene,40.69216,-73.97455,46903
Manhattan,Theater District,40.7572,-73.98628,46904
Manhattan,West Village,40.73325,-74.00583,46905
Manhattan,Hell's Kitchen,40.7643,-73.9876,46906
Manhattan,Upper West Side,40.80155,-73.96732,46907
Brooklyn,East New York,40.67228,-73.89194,46908
Brooklyn,Bushwick,40.69403,-73.91991,46909
Manhattan,Financial District,40.70595,-74.00974,46910
Brooklyn,Bushwick,40.69222,-73.91971,46911
Brooklyn,Bushwick,40.69383,-73.91878,46912
Brooklyn,Williamsburg,40.71324,-73.94271,46913
Manhattan,East Harlem,40.79495,-73.93335,46914
Manhattan,Murray Hill,40.74536,-73.97222,46915
Brooklyn,Fort Greene,40.69171,-73.98145,46916
Manhattan,Hell's Kitchen,40.76333,-73.99141,46917
Manhattan,Hell's Kitchen,40.76573,-73.98897,46918
Manhattan,Hell's Kitchen,40.76369,-73.991,46919
Manhattan,Upper West Side,40.8014,-73.96563,46920
Brooklyn,East New York,40.65681,-73.87854,46921
Bronx,Williamsbridge,40.88125,-73.84922,46922
Manhattan,Washington Heights,40.85681,-73.92655,46923
Manhattan,Chelsea,40.74704,-74.00239,46924
Bronx,Kingsbridge,40.88531,-73.90008,46925
Manhattan,Upper West Side,40.80069,-73.96431,46926
Brooklyn,South Slope,40.66731,-73.98547,46927
Manhattan,Chelsea,40.7428,-73.9956,46928
Manhattan,Upper East Side,40.76453,-73.95867,46929
Manhattan,Hell's Kitchen,40.7665,-73.98578,46930
Brooklyn,East New York,40.66302,-73.86082,46931
Queens,Laurelton,40.68129,-73.74745,46932
Brooklyn,Greenpoint,40.72105,-73.93933,46933
Brooklyn,Fort Greene,40.69235,-73.97369,46934
Manhattan,Chelsea,40.75117,-73.99783,46935
Manhattan,Financial District,40.70612,-74.00464,46936
Manhattan,Harlem,40.82817,-73.94598,46937
Queens,Flushing,40.76316,-73.82337,46938
Brooklyn,Park Slope,40.66993,-73.97709,46939
Brooklyn,Prospect Heights,40.67977,-73.96882,46940
Manhattan,East Harlem,40.80857,-73.93951,46941
Manhattan,Harlem,40.82784,-73.94559,46942
Brooklyn,Sunset Park,40.63851,-74.00843,46943
Manhattan,SoHo,40.72438,-74.00114,46944
Queens,East Elmhurst,40.75558,-73.89316,46945
Manhattan,Civic Center,40.71625,-74.00316,46946
Queens,Little Neck,40.77444,-73.73373,46947
Manhattan,SoHo,40.72367,-74.00229,46948
Staten Island,New Dorp Beach,40.56153,-74.10047,46949
Brooklyn,Flatbush,40.64434,-73.95288,46950
Brooklyn,Sheepshead Bay,40.58567,-73.94501,46951
Brooklyn,Crown Heights,40.67711,-73.95,46952
Queens,Astoria,40.76822,-73.90783,46953
Manhattan,Nolita,40.72037,-73.99454,46954
Brooklyn,Flatbush,40.64685,-73.96102,46955
Brooklyn,Bedford-Stuyvesant,40.68971,-73.92527,46956
Brooklyn,East New York,40.66524,-73.89052,46957
Queens,Kew Gardens Hills,40.71913,-73.816,46958
Manhattan,Harlem,40.80621,-73.94877,46959
Manhattan,Upper West Side,40.78642,-73.97723,46960
Queens,Rockaway Beach,40.58447,-73.81704,46961
Manhattan,Midtown,40.7459,-73.98663,46962
Brooklyn,Williamsburg,40.71144,-73.96488,46963
Brooklyn,Williamsburg,40.71431,-73.9532,46964
Brooklyn,Clinton Hill,40.68965,-73.96742,46965
Manhattan,Chinatown,40.71496,-73.99063,46966
Manhattan,Murray Hill,40.744,-73.97364,46967
Bronx,Claremont Village,40.84308,-73.90652,46968
Manhattan,Upper East Side,40.7739,-73.94803,46969
Brooklyn,Midwood,40.62382,-73.94683,46970
Manhattan,SoHo,40.7207,-74.00034,46971
Manhattan,SoHo,40.72109,-73.99972,46972
Manhattan,SoHo,40.72085,-73.99966,46973
Manhattan,SoHo,40.72254,-73.99985,46974
Manhattan,Lower East Side,40.72232,-73.99256,46975
Brooklyn,Bedford-Stuyvesant,40.68557,-73.93023,46976
Queens,Jamaica,40.69128,-73.80864,46977
Brooklyn,Bedford-Stuyvesant,40.69312,-73.96051,46978
Brooklyn,Brownsville,40.65944,-73.91489,46979
Manhattan,Chelsea,40.74441,-74.00765,46980
Queens,Woodhaven,40.69158,-73.86578,46981
Manhattan,Upper West Side,40.77122,-73.99111,46982
Brooklyn,Bedford-Stuyvesant,40.68603,-73.92006,46983
Brooklyn,East Flatbush,40.64575,-73.94654,46984
Queens,Bayside,40.76883,-73.78707,46985
Manhattan,Lower East Side,40.72076,-73.9885,46986
Brooklyn,Williamsburg,40.71418,-73.93837,46987
Queens,Flushing,40.75283,-73.82561,46988
Brooklyn,Williamsburg,40.71884,-73.9502,46989
Brooklyn,Clinton Hill,40.69325,-73.96732,46990
Brooklyn,Park Slope,40.67606,-73.98251,46991
Queens,Flushing,40.75932,-73.79859,46992
Brooklyn,East New York,40.6666,-73.89112,46993
Brooklyn,Crown Heights,40.6752,-73.94851,46994
Queens,Astoria,40.75809,-73.91271,46995
Manhattan,Morningside Heights,40.80695,-73.9654,46996
Bronx,Bronxdale,40.856,-73.86705,46997
Queens,Jamaica,40.6748,-73.79242,46998
Manhattan,East Harlem,40.80391,-73.9361,46999
Queens,Jackson Heights,40.75304,-73.87661,47000
Queens,Flushing,40.76135,-73.80724,47001
Brooklyn,Flatbush,40.64225,-73.96425,47002
Manhattan,Washington Heights,40.84655,-73.93332,47003
Brooklyn,Bushwick,40.69405,-73.92642,47004
Manhattan,Hell's Kitchen,40.76369,-73.98891,47005
Queens,Flushing,40.76313,-73.8234,47006
Manhattan,Harlem,40.81868,-73.93937,47007
Manhattan,Flatiron District,40.73975,-73.98511,47008
Brooklyn,Flatbush,40.64936,-73.96061,47009
Brooklyn,Bushwick,40.70013,-73.93502,47010
Brooklyn,Bushwick,40.69175,-73.90932,47011
Manhattan,West Village,40.73234,-74.00543,47012
Manhattan,Upper East Side,40.77842,-73.95026,47013
Bronx,Concourse,40.8315,-73.92277,47014
Manhattan,Washington Heights,40.83329,-73.94056,47015
Manhattan,Upper East Side,40.76209,-73.96181,47016
Brooklyn,Bushwick,40.69014,-73.91531,47017
Manhattan,Upper West Side,40.77719,-73.98312,47018
Brooklyn,East New York,40.67072,-73.86947,47019
Manhattan,Harlem,40.80434,-73.95515,47020
Brooklyn,Brooklyn Heights,40.69934,-73.99635,47021
Manhattan,SoHo,40.72434,-73.99945,47022
Brooklyn,Flatbush,40.642,-73.95979,47023
Manhattan,Harlem,40.8129,-73.94391,47024
Manhattan,Midtown,40.75563,-73.96621,47025
Manhattan,Upper East Side,40.77065,-73.96675,47026
Manhattan,Kips Bay,40.74244,-73.97872,47027
Manhattan,East Harlem,40.78986,-73.94783,47028
Brooklyn,Williamsburg,40.71139,-73.96208,47029
Queens,Ridgewood,40.70126,-73.90292,47030
Brooklyn,Bedford-Stuyvesant,40.69483,-73.94059,47031
Manhattan,Financial District,40.70737,-74.00622,47032
Brooklyn,Sunset Park,40.66154,-73.99158,47033
Manhattan,Midtown,40.75372,-73.97232,47034
Manhattan,Upper West Side,40.80102,-73.96669,47035
Brooklyn,Crown Heights,40.67037,-73.92764,47036
Manhattan,SoHo,40.72683,-74.00222,47037
Brooklyn,Greenpoint,40.72775,-73.94944,47038
Manhattan,East Harlem,40.79755,-73.94797,47039
Manhattan,Lower East Side,40.71982,-73.98849,47040
Queens,Long Island City,40.74887,-73.93829,47041
Manhattan,Morningside Heights,40.80478,-73.96665,47042
Queens,Corona,40.74415,-73.86545,47043
Manhattan,Hell's Kitchen,40.75438,-73.99378,47044
Brooklyn,Crown Heights,40.67718,-73.93524,47045
Bronx,Morris Heights,40.84631,-73.91641,47046
Queens,Maspeth,40.73877,-73.8946,47047
Manhattan,Morningside Heights,40.80482,-73.96493,47048
Manhattan,Theater District,40.75692,-73.98373,47049
Brooklyn,Bedford-Stuyvesant,40.69463,-73.94546,47050
Manhattan,Chelsea,40.74783,-73.99978,47051
Brooklyn,Flatbush,40.6524,-73.96314,47052
Brooklyn,Bay Ridge,40.63646,-74.02396,47053
Brooklyn,Williamsburg,40.70545,-73.93273,47054
Manhattan,Financial District,40.7061,-74.00936,47055
Manhattan,Upper East Side,40.76418,-73.9555,47056
Manhattan,East Village,40.72347,-73.97792,47057
Manhattan,Midtown,40.74512,-73.98212,47058
Manhattan,Hell's Kitchen,40.76135,-73.99343,47059
Manhattan,Financial District,40.70517,-74.00907,47060
Brooklyn,Boerum Hill,40.68615,-73.98056,47061
Brooklyn,Williamsburg,40.70519,-73.93418,47062
Brooklyn,Williamsburg,40.7055,-73.93437,47063
Brooklyn,Borough Park,40.64265,-73.99138,47064
Manhattan,East Village,40.7316,-73.98576,47065
Manhattan,Kips Bay,40.74496,-73.97678,47066
Brooklyn,East New York,40.67054,-73.89002,47067
Manhattan,Harlem,40.80369,-73.94764,47068
Manhattan,Upper East Side,40.773,-73.94759,47069
Manhattan,Greenwich Village,40.73313,-73.9971,47070
Manhattan,Lower East Side,40.72056,-73.98894,47071
Bronx,Melrose,40.82231,-73.91696,47072
Manhattan,East Harlem,40.80837,-73.93937,47073
Manhattan,Hell's Kitchen,40.75612,-73.99263,47074
Manhattan,Midtown,40.75519,-73.97011,47075
Brooklyn,Bushwick,40.70816,-73.9222,47076
Brooklyn,Coney Island,40.58101,-73.98514,47077
Manhattan,SoHo,40.71891,-74.00024,47078
Manhattan,Harlem,40.82623,-73.95271,47079
Bronx,Kingsbridge,40.87277,-73.90268,47080
Queens,Long Island City,40.74762,-73.94278,47081
Manhattan,Harlem,40.82586,-73.95296,47082
Manhattan,Midtown,40.76537,-73.98375,47083
Brooklyn,East New York,40.66537,-73.88569,47084
Manhattan,Financial District,40.70611,-74.00773,47085
Manhattan,Upper West Side,40.80099,-73.96514,47086
Manhattan,Harlem,40.82593,-73.95075,47087
Queens,Ozone Park,40.67299,-73.845,47088
Brooklyn,Williamsburg,40.70919,-73.95755,47089
Brooklyn,Williamsburg,40.70823,-73.95702,47090
Manhattan,Hell's Kitchen,40.76199,-73.99884,47091
Manhattan,Harlem,40.82549,-73.95133,47092
Brooklyn,Borough Park,40.64468,-73.99026,47093
Brooklyn,Borough Park,40.64405,-73.99125,47094
Bronx,Kingsbridge,40.86429,-73.90204,47095
Manhattan,Midtown,40.75424,-73.96416,47096
Manhattan,East Village,40.72304,-73.98372,47097
Manhattan,Kips Bay,40.74293,-73.97923,47098
Brooklyn,Williamsburg,40.71269,-73.95902,47099
Manhattan,Upper East Side,40.78166,-73.94593,47100
Bronx,Port Morris,40.80807,-73.92811,47101
Manhattan,East Village,40.7294,-73.98664,47102
Brooklyn,Williamsburg,40.71006,-73.95716,47103
Manhattan,Midtown,40.7569,-73.96623,47104
Manhattan,Financial District,40.70417,-74.01511,47105
Manhattan,Midtown,40.74307,-73.98386,47106
Manhattan,Murray Hill,40.74385,-73.97219,47107
Brooklyn,East New York,40.65905,-73.88273,47108
Manhattan,Upper East Side,40.76769,-73.96692,47109
Manhattan,Hell's Kitchen,40.75351,-73.99523,47110
Brooklyn,Fort Hamilton,40.61819,-74.03296,47111
Manhattan,Murray Hill,40.74422,-73.97261,47112
Queens,Ridgewood,40.70762,-73.89784,47113
Manhattan,Murray Hill,40.74336,-73.97143,47114
Brooklyn,Williamsburg,40.71421,-73.96259,47115
Manhattan,Murray Hill,40.74399,-73.97204,47116
Brooklyn,Park Slope,40.66678,-73.97709,47117
Manhattan,Murray Hill,40.74405,-73.97349,47118
Manhattan,Murray Hill,40.74419,-73.97195,47119
Brooklyn,Williamsburg,40.70779,-73.96254,47120
Queens,Astoria,40.76151,-73.90964,47121
Manhattan,West Village,40.73613,-73.9987,47122
Manhattan,Washington Heights,40.8462,-73.93498,47123
Brooklyn,Williamsburg,40.71243,-73.9604,47124
Manhattan,Murray Hill,40.74424,-73.97272,47125
Queens,Jamaica,40.66969,-73.77464,47126
Manhattan,Financial District,40.70423,-74.00909,47127
Brooklyn,Williamsburg,40.70769,-73.96257,47128
Queens,Flushing,40.74511,-73.82909,47129
Manhattan,Midtown,40.76551,-73.98217,47130
Manhattan,East Harlem,40.7885,-73.95093,47131
Queens,Astoria,40.76332,-73.91166,47132
Queens,Elmhurst,40.74696,-73.87104,47133
Brooklyn,Bushwick,40.69644,-73.91995,47134
Manhattan,Upper West Side,40.7846,-73.97636,47135
